id,label,properties
9795,story,"{""path"":""de.wossidia.xmd-s001-000-011-032"",""title"":""[11032] Gegen Laufendes Feuer"",""__unique"":[""path""],""__label"":""story""}"
12473,story,"{""path"":""de.wossidia.xmd-s001-000-013-058"",""title"":""[13058] Zwerge: Hebamme-Gevatter, Hochzeit"",""__unique"":[""path""],""__label"":""story""}"
17379,story,"{""path"":""de.wossidia.xmd-s001-000-012-405"",""title"":""[12405] Hexen - Buttern, Melken"",""__unique"":[""path""],""__label"":""story""}"
9180,story,"{""path"":""de.wossidia.xmd-s001-000-010-397"",""title"":""[10397] Verfangen"",""__unique"":[""path""],""__label"":""story""}"
18132,story,"{""path"":""de.wossidia.xmd-s001-000-005-496"",""title"":""[5496] Untergang eines Schlosses in Tessnow"",""__unique"":[""path""],""__label"":""story""}"
11400,story,"{""path"":""de.wossidia.xmd-s001-000-005-791"",""title"":""[5791] Viting - raubt Mädchen - 7 Söhne - verraten"",""__unique"":[""path""],""__label"":""story""}"
12795,story,"{""path"":""de.wossidia.xmd-s001-000-004-191"",""title"":""[4191] Gälknoeker: Vidit"",""__unique"":[""path""],""__label"":""story""}"
15061,story,"{""path"":""de.wossidia.xmd-s001-000-004-430"",""title"":""[4430] Gälknoeker: Pierd'jungens"",""__unique"":[""path""],""__label"":""story""}"
2997,story,"{""path"":""de.wossidia.xmd-s001-000-003-186"",""title"":""[3186] Persönlichkeiten"",""__unique"":[""path""],""__label"":""story""}"
7715,story,"{""path"":""de.wossidia.xmd-s001-000-003-904"",""title"":""[3904] Dämonisches Tier"",""__unique"":[""path""],""__label"":""story""}"
15727,story,"{""path"":""de.wossidia.xmd-s001-000-002-598"",""title"":""[2598] aus der Franzosenzeit"",""__unique"":[""path""],""__label"":""story""}"
6278,story,"{""path"":""de.wossidia.xmd-s001-000-006-833"",""title"":""[6833] Irrglocke"",""__unique"":[""path""],""__label"":""story""}"
6631,story,"{""path"":""de.wossidia.xmd-s001-000-011-357"",""title"":""[11357] Blut stillen"",""__unique"":[""path""],""__label"":""story""}"
4968,story,"{""path"":""de.wossidia.xmd-s001-000-007-174"",""title"":""[7174] ewig leben"",""__unique"":[""path""],""__label"":""story""}"
4519,story,"{""path"":""de.wossidia.xmd-s001-000-008-654"",""title"":""[8654] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
9387,story,"{""path"":""de.wossidia.xmd-s001-000-005-371"",""title"":""[5371] Untergang eines Schlosses bei Kessin"",""__unique"":[""path""],""__label"":""story""}"
15772,story,"{""path"":""de.wossidia.xmd-s001-000-009-501"",""title"":""[9501] Berg: non movere / heilige Berge"",""__unique"":[""path""],""__label"":""story""}"
10349,story,"{""path"":""de.wossidia.xmd-s001-000-011-187"",""title"":""[11187] Gegen Gicht und Reihmatismus"",""__unique"":[""path""],""__label"":""story""}"
10815,story,"{""path"":""de.wossidia.xmd-s001-000-010-752"",""title"":""[10752] Hexe - Zaum"",""__unique"":[""path""],""__label"":""story""}"
6193,story,"{""path"":""de.wossidia.xmd-s001-000-005-270"",""title"":""[5270] Glocke läutet von selbst"",""__unique"":[""path""],""__label"":""story""}"
13802,story,"{""path"":""de.wossidia.xmd-s001-000-007-862"",""title"":""[7862] Schnur über Weg / Glocke"",""__unique"":[""path""],""__label"":""story""}"
4075,story,"{""path"":""de.wossidia.xmd-s001-000-008-279"",""title"":""[8279] Glocke: nicht über die Grenzscheide"",""__unique"":[""path""],""__label"":""story""}"
14191,story,"{""path"":""de.wossidia.xmd-s001-000-006-735"",""title"":""[6735] Glocke wird gebannt"",""__unique"":[""path""],""__label"":""story""}"
14956,story,"{""path"":""de.wossidia.xmd-s001-000-009-177"",""title"":""[9177] Tote: Wiederkehr / Totenhemd"",""__unique"":[""path""],""__label"":""story""}"
19487,story,"{""path"":""de.wossidia.xmd-s001-000-013-823"",""title"":""[13823] Rethra: Schloß Fürstenhagen"",""__unique"":[""path""],""__label"":""story""}"
16241,story,"{""path"":""de.wossidia.xmd-s001-000-005-122"",""title"":""[5122] Scheidengänger"",""__unique"":[""path""],""__label"":""story""}"
15652,story,"{""path"":""de.wossidia.xmd-s001-000-002-229"",""title"":""[2229] Spuk"",""__unique"":[""path""],""__label"":""story""}"
5664,story,"{""path"":""de.wossidia.xmd-s001-000-012-437"",""title"":""[12437] Hexen - Kröte etc."",""__unique"":[""path""],""__label"":""story""}"
11449,story,"{""path"":""de.wossidia.xmd-s001-000-010-171"",""title"":""[10171] Schätze: Goldener Gott"",""__unique"":[""path""],""__label"":""story""}"
10565,story,"{""path"":""de.wossidia.xmd-s001-000-001-742"",""title"":""[1742] Tod vorher wissen"",""__unique"":[""path""],""__label"":""story""}"
19963,story,"{""path"":""de.wossidia.xmd-s001-000-006-609"",""title"":""[6609] Rabandel / Räubernest wird ausgehoben"",""__unique"":[""path""],""__label"":""story""}"
5830,story,"{""path"":""de.wossidia.xmd-s001-000-010-731"",""title"":""[10731] Hexe -Zaum"",""__unique"":[""path""],""__label"":""story""}"
8404,story,"{""path"":""de.wossidia.xmd-s001-000-003-696"",""title"":""[3696] Einzelne Seen"",""__unique"":[""path""],""__label"":""story""}"
3684,story,"{""path"":""de.wossidia.xmd-s001-000-009-287"",""title"":""[9287] Raubritter: Hufeisen verkehrt"",""__unique"":[""path""],""__label"":""story""}"
7177,story,"{""path"":""de.wossidia.xmd-s001-000-010-025"",""title"":""[10025] Schätze: Pfand"",""__unique"":[""path""],""__label"":""story""}"
10042,story,"{""path"":""de.wossidia.xmd-s001-000-005-748"",""title"":""[5748] Viting - raubt Mädchen - 7 Söhne - verraten"",""__unique"":[""path""],""__label"":""story""}"
19764,story,"{""path"":""de.wossidia.xmd-s001-000-007-195"",""title"":""[7195] Einmauern"",""__unique"":[""path""],""__label"":""story""}"
10260,story,"{""path"":""de.wossidia.xmd-s001-000-008-027"",""title"":""[8027] Lokalsage: Wolfzeiten"",""__unique"":[""path""],""__label"":""story""}"
660,story,"{""path"":""de.wossidia.xmd-s001-000-002-618"",""title"":""[2618] aus der Franzosenzeit"",""__unique"":[""path""],""__label"":""story""}"
7927,story,"{""path"":""de.wossidia.xmd-s001-000-004-211"",""title"":""[4211] Gälknoeker: Bullerbuck"",""__unique"":[""path""],""__label"":""story""}"
12179,story,"{""path"":""de.wossidia.xmd-s001-000-012-115"",""title"":""[12115] Zwerge: Hochzeit"",""__unique"":[""path""],""__label"":""story""}"
4613,story,"{""path"":""de.wossidia.xmd-s001-000-000-929"",""title"":""[929] Frevel Gewitter"",""__unique"":[""path""],""__label"":""story""}"
11578,story,"{""path"":""de.wossidia.xmd-s001-000-005-578"",""title"":""[5578] Versunkene Glocke läutet"",""__unique"":[""path""],""__label"":""story""}"
4672,story,"{""path"":""de.wossidia.xmd-s001-000-011-079"",""title"":""[11079] Gegen Herzgespann"",""__unique"":[""path""],""__label"":""story""}"
5277,story,"{""path"":""de.wossidia.xmd-s001-000-008-050"",""title"":""[8050] Lokalsage: Penzin"",""__unique"":[""path""],""__label"":""story""}"
15519,story,"{""path"":""de.wossidia.xmd-s001-000-008-749"",""title"":""[8749] Steinkreuz"",""__unique"":[""path""],""__label"":""story""}"
16994,story,"{""path"":""de.wossidia.xmd-s001-000-015-524"",""title"":""[15524] Moort"",""__unique"":[""path""],""__label"":""story""}"
14261,story,"{""path"":""de.wossidia.xmd-s001-000-007-081"",""title"":""[7081] Glocken in Pantlitz"",""__unique"":[""path""],""__label"":""story""}"
7046,story,"{""path"":""de.wossidia.xmd-s001-000-006-075"",""title"":""[6075] Untergang der Stadt Mölleneixen"",""__unique"":[""path""],""__label"":""story""}"
3491,story,"{""path"":""de.wossidia.xmd-s001-000-003-233"",""title"":""[3233] De Tiet is hier, de Minsch noch nich"",""__unique"":[""path""],""__label"":""story""}"
9156,story,"{""path"":""de.wossidia.xmd-s001-000-007-116"",""title"":""[7116] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
1890,story,"{""path"":""de.wossidia.xmd-s001-000-001-321"",""title"":""[1321] Bauer verkauft Kuh"",""__unique"":[""path""],""__label"":""story""}"
18476,story,"{""path"":""de.wossidia.xmd-s001-000-000-920"",""title"":""[920] Frevel Gewitter"",""__unique"":[""path""],""__label"":""story""}"
10403,story,"{""path"":""de.wossidia.xmd-s001-000-009-988"",""title"":""[9988] Schatzgräber werden gehindert: reden"",""__unique"":[""path""],""__label"":""story""}"
11511,story,"{""path"":""de.wossidia.xmd-s001-000-003-529"",""title"":""[3529] Wassernixe"",""__unique"":[""path""],""__label"":""story""}"
8317,story,"{""path"":""de.wossidia.xmd-s001-000-007-517"",""title"":""[7517] Ankershagen Bradenkierl"",""__unique"":[""path""],""__label"":""story""}"
11859,story,"{""path"":""de.wossidia.xmd-s001-000-013-850"",""title"":""[13850] Rethra: Kirche zeigt sich"",""__unique"":[""path""],""__label"":""story""}"
2300,story,"{""path"":""de.wossidia.xmd-s001-000-010-656"",""title"":""[10656] Werwolf: Selbstverwandlung durch Zaubermittel"",""__unique"":[""path""],""__label"":""story""}"
12507,story,"{""path"":""de.wossidia.xmd-s001-000-007-318"",""title"":""[7318] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
2388,story,"{""path"":""de.wossidia.xmd-s001-000-012-021"",""title"":""[12021] Zwerge: Abzug"",""__unique"":[""path""],""__label"":""story""}"
17979,story,"{""path"":""de.wossidia.xmd-s001-000-015-079"",""title"":""[[Text: [15079] Der Burgwall bei Grabowhöfe], [Text: Der Burgwall bei Grabowhöfe]]"",""__unique"":[""path""],""__label"":""story""}"
18584,story,"{""path"":""de.wossidia.xmd-s001-000-009-116"",""title"":""[9116] Raubritter: Hufeisen verkehrt"",""__unique"":[""path""],""__label"":""story""}"
15130,story,"{""path"":""de.wossidia.xmd-s001-000-003-840"",""title"":""[3840] Wasservögel"",""__unique"":[""path""],""__label"":""story""}"
3512,story,"{""path"":""de.wossidia.xmd-s001-000-014-930"",""title"":""[14930] Die verwünschte Wäscherin am Neustädter See"",""__unique"":[""path""],""__label"":""story""}"
14662,story,"{""path"":""de.wossidia.xmd-s001-000-014-236"",""title"":""[14236] Rethra: Carwitz"",""__unique"":[""path""],""__label"":""story""}"
18684,story,"{""path"":""de.wossidia.xmd-s001-000-000-465"",""title"":""[465] Der Herr wird vom Teufel geholt"",""__unique"":[""path""],""__label"":""story""}"
12526,story,"{""path"":""de.wossidia.xmd-s001-000-012-507"",""title"":""[12507] Hexen - Spruch"",""__unique"":[""path""],""__label"":""story""}"
1319,story,"{""path"":""de.wossidia.xmd-s001-000-012-341"",""title"":""[12341] Hexen - Buttern"",""__unique"":[""path""],""__label"":""story""}"
12096,story,"{""path"":""de.wossidia.xmd-s001-000-004-636"",""title"":""[4636] Blutsgeld"",""__unique"":[""path""],""__label"":""story""}"
19684,story,"{""path"":""de.wossidia.xmd-s001-000-007-778"",""title"":""[7778] Kirche, Wiederkehr / Pastor"",""__unique"":[""path""],""__label"":""story""}"
7544,story,"{""path"":""de.wossidia.xmd-s001-000-009-768"",""title"":""[9768] Geldfeuer: Kohlen auf Pfeife"",""__unique"":[""path""],""__label"":""story""}"
10012,story,"{""path"":""de.wossidia.xmd-s001-000-002-734"",""title"":""[2734] Hartherziger Herr"",""__unique"":[""path""],""__label"":""story""}"
8824,story,"{""path"":""de.wossidia.xmd-s001-000-003-278"",""title"":""[3278] Nixe"",""__unique"":[""path""],""__label"":""story""}"
14632,story,"{""path"":""de.wossidia.xmd-s001-000-011-398"",""title"":""[11398] Gegen Fieber"",""__unique"":[""path""],""__label"":""story""}"
9063,story,"{""path"":""de.wossidia.xmd-s001-000-000-817"",""title"":""[817] Der Herr wird vom Teufel geholt"",""__unique"":[""path""],""__label"":""story""}"
5239,story,"{""path"":""de.wossidia.xmd-s001-000-002-594"",""title"":""[2594] aus der Franzosenzeit"",""__unique"":[""path""],""__label"":""story""}"
6764,story,"{""path"":""de.wossidia.xmd-s001-000-015-203"",""title"":""[15203] Der unverwesliche Ebersbach"",""__unique"":[""path""],""__label"":""story""}"
5909,story,"{""path"":""de.wossidia.xmd-s001-000-007-567"",""title"":""[7567] Ewig leben"",""__unique"":[""path""],""__label"":""story""}"
19361,story,"{""path"":""de.wossidia.xmd-s001-000-012-416"",""title"":""[12416] Hexen - Buttern, Melken"",""__unique"":[""path""],""__label"":""story""}"
17893,story,"{""path"":""de.wossidia.xmd-s001-000-012-549"",""title"":""[12549] Hexen - Blocksberg Varia"",""__unique"":[""path""],""__label"":""story""}"
9670,story,"{""path"":""de.wossidia.xmd-s001-000-011-542"",""title"":""[11542] Gegen Kolik"",""__unique"":[""path""],""__label"":""story""}"
7269,story,"{""path"":""de.wossidia.xmd-s001-000-013-643"",""title"":""[13643] Rethra / Feldberg: Schloßberg / Sloß / Schloss"",""__unique"":[""path""],""__label"":""story""}"
1620,story,"{""path"":""de.wossidia.xmd-s001-000-014-847"",""title"":""[[Text: [14847] Geistermahlzeit], [Text: Geistermahlzeit]]"",""__unique"":[""path""],""__label"":""story""}"
14467,story,"{""path"":""de.wossidia.xmd-s001-000-001-359"",""title"":""[1359] Storch varia"",""__unique"":[""path""],""__label"":""story""}"
7918,story,"{""path"":""de.wossidia.xmd-s001-000-004-239"",""title"":""[4239] Verfluchen"",""__unique"":[""path""],""__label"":""story""}"
1165,story,"{""path"":""de.wossidia.xmd-s001-000-001-254"",""title"":""[1254] ewig leben"",""__unique"":[""path""],""__label"":""story""}"
8735,story,"{""path"":""de.wossidia.xmd-s001-000-002-080"",""title"":""[2080] Totenmesse"",""__unique"":[""path""],""__label"":""story""}"
16138,story,"{""path"":""de.wossidia.xmd-s001-000-009-307"",""title"":""[9307] Raubritter: kämpfen um Landgewinn"",""__unique"":[""path""],""__label"":""story""}"
14903,story,"{""path"":""de.wossidia.xmd-s001-000-011-788"",""title"":""[11788] Riesen tragen Berge zusammen"",""__unique"":[""path""],""__label"":""story""}"
18674,story,"{""path"":""de.wossidia.xmd-s001-000-002-945"",""title"":""[2945] Totenmesse"",""__unique"":[""path""],""__label"":""story""}"
15388,story,"{""path"":""de.wossidia.xmd-s001-000-007-874"",""title"":""[7874] Räuber überlistet Obrigkeit"",""__unique"":[""path""],""__label"":""story""}"
9491,story,"{""path"":""de.wossidia.xmd-s001-000-003-888"",""title"":""[3888] Dämonisches Tier"",""__unique"":[""path""],""__label"":""story""}"
17977,story,"{""path"":""de.wossidia.xmd-s001-000-009-249"",""title"":""[9249] Kirche: Bilder / Statuen"",""__unique"":[""path""],""__label"":""story""}"
18501,story,"{""path"":""de.wossidia.xmd-s001-000-013-175"",""title"":""[13175] Gegen Zahnweh"",""__unique"":[""path""],""__label"":""story""}"
11917,story,"{""path"":""de.wossidia.xmd-s001-000-005-633"",""title"":""[5633] Kosaken"",""__unique"":[""path""],""__label"":""story""}"
15646,story,"{""path"":""de.wossidia.xmd-s001-000-007-323"",""title"":""[7323] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
1464,story,"{""path"":""de.wossidia.xmd-s001-000-005-301"",""title"":""[5301] Lehrjunge"",""__unique"":[""path""],""__label"":""story""}"
13604,story,"{""path"":""de.wossidia.xmd-s001-000-008-788"",""title"":""[8788] Raubritter: Erwähnung"",""__unique"":[""path""],""__label"":""story""}"
14440,story,"{""path"":""de.wossidia.xmd-s001-000-014-787"",""title"":""[[Text: [14787] Der schwarze Hund beim Schulhof zu Neu-Strelitz], [Text: Der schwarze Hund beim Schulhof zu Neu-Strelitz]]"",""__unique"":[""path""],""__label"":""story""}"
16139,story,"{""path"":""de.wossidia.xmd-s001-000-008-114"",""title"":""[8114] Lokalsage: Schwerin"",""__unique"":[""path""],""__label"":""story""}"
13813,story,"{""path"":""de.wossidia.xmd-s001-000-004-180"",""title"":""[4180] Gälknoeker zeigt sich"",""__unique"":[""path""],""__label"":""story""}"
17459,story,"{""path"":""de.wossidia.xmd-s001-000-010-514"",""title"":""[10514] Gegen Zahnschmerzen"",""__unique"":[""path""],""__label"":""story""}"
12026,story,"{""path"":""de.wossidia.xmd-s001-000-013-662"",""title"":""[13662] Rethra: Quellen"",""__unique"":[""path""],""__label"":""story""}"
14052,story,"{""path"":""de.wossidia.xmd-s001-000-003-842"",""title"":""[3842] Glocke im See"",""__unique"":[""path""],""__label"":""story""}"
16547,story,"{""path"":""de.wossidia.xmd-s001-000-004-912"",""title"":""[4912] Reiter"",""__unique"":[""path""],""__label"":""story""}"
9818,story,"{""path"":""de.wossidia.xmd-s001-000-011-998"",""title"":""[11998] Zwerge: Abzug"",""__unique"":[""path""],""__label"":""story""}"
13741,story,"{""path"":""de.wossidia.xmd-s001-000-002-728"",""title"":""[2728] Wiederkehr / erste Frau"",""__unique"":[""path""],""__label"":""story""}"
14619,story,"{""path"":""de.wossidia.xmd-s001-000-002-267"",""title"":""[2267] Tod vorherwissen"",""__unique"":[""path""],""__label"":""story""}"
14783,story,"{""path"":""de.wossidia.xmd-s001-000-004-975"",""title"":""[4975] Untergang / Dörfer"",""__unique"":[""path""],""__label"":""story""}"
409,story,"{""path"":""de.wossidia.xmd-s001-000-013-231"",""title"":""[13231] Gegen Zahnweh"",""__unique"":[""path""],""__label"":""story""}"
8821,story,"{""path"":""de.wossidia.xmd-s001-000-009-970"",""title"":""[9970] Schatzgräber varia"",""__unique"":[""path""],""__label"":""story""}"
12113,story,"{""path"":""de.wossidia.xmd-s001-000-001-767"",""title"":""[1767] Kyffhäuser"",""__unique"":[""path""],""__label"":""story""}"
11740,story,"{""path"":""de.wossidia.xmd-s001-000-014-623"",""title"":""[14623] Sagen vom Wode"",""__unique"":[""path""],""__label"":""story""}"
13880,story,"{""path"":""de.wossidia.xmd-s001-000-000-201"",""title"":""[201] Kette und Ring als Strafe"",""__unique"":[""path""],""__label"":""story""}"
10623,story,"{""path"":""de.wossidia.xmd-s001-000-012-871"",""title"":""[12871] Zwerge: Witte Wiwer, Menschenraub, Kirche - erlösen"",""__unique"":[""path""],""__label"":""story""}"
11806,story,"{""path"":""de.wossidia.xmd-s001-000-004-390"",""title"":""[4390] Mühle"",""__unique"":[""path""],""__label"":""story""}"
12138,story,"{""path"":""de.wossidia.xmd-s001-000-011-029"",""title"":""[11029] Gegen Pferdebauchweh"",""__unique"":[""path""],""__label"":""story""}"
15706,story,"{""path"":""de.wossidia.xmd-s001-000-015-094"",""title"":""[15094] Die drei steinernen Kuchen"",""__unique"":[""path""],""__label"":""story""}"
10133,story,"{""path"":""de.wossidia.xmd-s001-000-007-301"",""title"":""[7301] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
14613,story,"{""path"":""de.wossidia.xmd-s001-000-014-587"",""title"":""[[Text: [14587] Das Quarr-Kind], [Text: Das Quarr-Kind]]"",""__unique"":[""path""],""__label"":""story""}"
4010,story,"{""path"":""de.wossidia.xmd-s001-000-010-445"",""title"":""[10445] Gegen Zungenschwamm"",""__unique"":[""path""],""__label"":""story""}"
5408,story,"{""path"":""de.wossidia.xmd-s001-000-001-866"",""title"":""[1866] Lenore"",""__unique"":[""path""],""__label"":""story""}"
5672,story,"{""path"":""de.wossidia.xmd-s001-000-002-345"",""title"":""[2345] 30-jähriger Krieg"",""__unique"":[""path""],""__label"":""story""}"
19233,story,"{""path"":""de.wossidia.xmd-s001-000-014-692"",""title"":""[[Text: [14692] Unterirdische in Kuhstorf], [Text: Unterirdische in Kuhstorf]]"",""__unique"":[""path""],""__label"":""story""}"
783,story,"{""path"":""de.wossidia.xmd-s001-000-001-718"",""title"":""[1718] Tod vorher wissen"",""__unique"":[""path""],""__label"":""story""}"
4259,story,"{""path"":""de.wossidia.xmd-s001-000-014-897"",""title"":""[[Text: [14897] Das nächtliche Schimmelfuhrwerk], [Text: Das nächtliche Schimmelfuhrwerk]]"",""__unique"":[""path""],""__label"":""story""}"
8650,story,"{""path"":""de.wossidia.xmd-s001-000-007-072"",""title"":""[7072] Versunkene Glocke für Arm und Reich"",""__unique"":[""path""],""__label"":""story""}"
17011,story,"{""path"":""de.wossidia.xmd-s001-000-009-853"",""title"":""[9853] Kirche in Conow"",""__unique"":[""path""],""__label"":""story""}"
16267,story,"{""path"":""de.wossidia.xmd-s001-000-006-036"",""title"":""[6036] Untergegangene Stadt Wüst Grabow"",""__unique"":[""path""],""__label"":""story""}"
11010,story,"{""path"":""de.wossidia.xmd-s001-000-001-970"",""title"":""[1970] Kirche / Turm"",""__unique"":[""path""],""__label"":""story""}"
12648,story,"{""path"":""de.wossidia.xmd-s001-000-007-654"",""title"":""[7654] Wiederkehr / Pastor"",""__unique"":[""path""],""__label"":""story""}"
19012,story,"{""path"":""de.wossidia.xmd-s001-000-010-671"",""title"":""[10671] Werwolf: Die reichliche Mahlzeit"",""__unique"":[""path""],""__label"":""story""}"
9990,story,"{""path"":""de.wossidia.xmd-s001-000-007-895"",""title"":""[7895] Visionen: Hindernis im Weg"",""__unique"":[""path""],""__label"":""story""}"
17746,story,"{""path"":""de.wossidia.xmd-s001-000-010-104"",""title"":""[10104] Schätze: Schatzort"",""__unique"":[""path""],""__label"":""story""}"
19303,story,"{""path"":""de.wossidia.xmd-s001-000-011-066"",""title"":""[11066] Gegen Schmerzen"",""__unique"":[""path""],""__label"":""story""}"
9280,story,"{""path"":""de.wossidia.xmd-s001-000-013-297"",""title"":""[13297] Gegen Gicht"",""__unique"":[""path""],""__label"":""story""}"
15153,story,"{""path"":""de.wossidia.xmd-s001-000-014-431"",""title"":""[14431] Rethra: Amtshauptmann"",""__unique"":[""path""],""__label"":""story""}"
19919,story,"{""path"":""de.wossidia.xmd-s001-000-010-102"",""title"":""[10102] Schätze: Schatzort / Geld"",""__unique"":[""path""],""__label"":""story""}"
9307,story,"{""path"":""de.wossidia.xmd-s001-000-006-488"",""title"":""[6488] 1866"",""__unique"":[""path""],""__label"":""story""}"
11709,story,"{""path"":""de.wossidia.xmd-s001-000-002-841"",""title"":""[2841] Einladung von Galgen"",""__unique"":[""path""],""__label"":""story""}"
13928,story,"{""path"":""de.wossidia.xmd-s001-000-011-990"",""title"":""[11990] Gegen Rose"",""__unique"":[""path""],""__label"":""story""}"
19657,story,"{""path"":""de.wossidia.xmd-s001-000-001-067"",""title"":""[1067] Frevelsagen"",""__unique"":[""path""],""__label"":""story""}"
2113,story,"{""path"":""de.wossidia.xmd-s001-000-008-095"",""title"":""[8095] Unterirdischer Gang in Zusammenhang mit Kirche in Nikloster"",""__unique"":[""path""],""__label"":""story""}"
8702,story,"{""path"":""de.wossidia.xmd-s001-000-000-422"",""title"":""[422] Bestrafte Grausamkeit"",""__unique"":[""path""],""__label"":""story""}"
9734,story,"{""path"":""de.wossidia.xmd-s001-000-003-123"",""title"":""[3123] Mecklenburger Fürsten"",""__unique"":[""path""],""__label"":""story""}"
15052,story,"{""path"":""de.wossidia.xmd-s001-000-013-896"",""title"":""[13896] Rethra / Feldberg: Hullerbusch / Teufel / Sack gerissen"",""__unique"":[""path""],""__label"":""story""}"
14150,story,"{""path"":""de.wossidia.xmd-s001-000-003-894"",""title"":""[3894] Dämonisches Tier"",""__unique"":[""path""],""__label"":""story""}"
17021,story,"{""path"":""de.wossidia.xmd-s001-000-012-148"",""title"":""[12148] Hexen - An Menschen"",""__unique"":[""path""],""__label"":""story""}"
14929,story,"{""path"":""de.wossidia.xmd-s001-000-007-097"",""title"":""[7097] Gang / Erwähnung in Zusammenhang mit Berg / Hügel"",""__unique"":[""path""],""__label"":""story""}"
18066,story,"{""path"":""de.wossidia.xmd-s001-000-014-726"",""title"":""[[Text: [14726] Der Käsebaum bei Boitzenburg], [Text: Der Käsebaum bei Boitzenburg]]"",""__unique"":[""path""],""__label"":""story""}"
17233,story,"{""path"":""de.wossidia.xmd-s001-000-010-717"",""title"":""[10717] Vom Wärwolf"",""__unique"":[""path""],""__label"":""story""}"
19521,story,"{""path"":""de.wossidia.xmd-s001-000-005-127"",""title"":""[5127] Scheidengänger"",""__unique"":[""path""],""__label"":""story""}"
3523,story,"{""path"":""de.wossidia.xmd-s001-000-015-289"",""title"":""[15289] Die falschen Eichen"",""__unique"":[""path""],""__label"":""story""}"
4133,story,"{""path"":""de.wossidia.xmd-s001-000-006-560"",""title"":""[6560] Papedönke / Mädchen - 7 Söhne"",""__unique"":[""path""],""__label"":""story""}"
17372,story,"{""path"":""de.wossidia.xmd-s001-000-005-690"",""title"":""[5690] Versunkenes Schloss in Brenz"",""__unique"":[""path""],""__label"":""story""}"
6665,story,"{""path"":""de.wossidia.xmd-s001-000-011-814"",""title"":""[11814] Riesen tragen Berge zusammen"",""__unique"":[""path""],""__label"":""story""}"
15324,story,"{""path"":""de.wossidia.xmd-s001-000-014-141"",""title"":""[14141] Rethra: Spuk"",""__unique"":[""path""],""__label"":""story""}"
7264,story,"{""path"":""de.wossidia.xmd-s001-000-006-060"",""title"":""[6060] Untergang der Stadt Reta"",""__unique"":[""path""],""__label"":""story""}"
9641,story,"{""path"":""de.wossidia.xmd-s001-000-000-037"",""title"":""[37] Aufseher noch nach seinem Tode"",""__unique"":[""path""],""__label"":""story""}"
16297,story,"{""path"":""de.wossidia.xmd-s001-000-014-480"",""title"":""[14480] Rethra: Schloss Fürstenhagen"",""__unique"":[""path""],""__label"":""story""}"
11019,story,"{""path"":""de.wossidia.xmd-s001-000-004-835"",""title"":""[4835] Scheidengänger"",""__unique"":[""path""],""__label"":""story""}"
18173,story,"{""path"":""de.wossidia.xmd-s001-000-012-159"",""title"":""[12159] Hexen - Am Vieh"",""__unique"":[""path""],""__label"":""story""}"
17671,story,"{""path"":""de.wossidia.xmd-s001-000-007-178"",""title"":""[7178] ewig leben"",""__unique"":[""path""],""__label"":""story""}"
19692,story,"{""path"":""de.wossidia.xmd-s001-000-004-877"",""title"":""[4877] Namensgebung Dorf: Gehrum"",""__unique"":[""path""],""__label"":""story""}"
9601,story,"{""path"":""de.wossidia.xmd-s001-000-006-098"",""title"":""[6098] Untergang einer Stadt im Nistädter See"",""__unique"":[""path""],""__label"":""story""}"
12064,story,"{""path"":""de.wossidia.xmd-s001-000-007-087"",""title"":""[7087] Glocken läuten, wenn Krieg bevorsteht"",""__unique"":[""path""],""__label"":""story""}"
10124,story,"{""path"":""de.wossidia.xmd-s001-000-014-598"",""title"":""[14598] Unterirdische in Kuhstorf"",""__unique"":[""path""],""__label"":""story""}"
17220,story,"{""path"":""de.wossidia.xmd-s001-000-015-108"",""title"":""[15108] Burg Werle"",""__unique"":[""path""],""__label"":""story""}"
15410,story,"{""path"":""de.wossidia.xmd-s001-000-015-232"",""title"":""[[Text: [15232] Die Glocken von Neuenkirchen], [Text: Die Glocken von Neuenkirchen]]"",""__unique"":[""path""],""__label"":""story""}"
4057,story,"{""path"":""de.wossidia.xmd-s001-000-001-118"",""title"":""[1118] Frevelsagen"",""__unique"":[""path""],""__label"":""story""}"
10683,story,"{""path"":""de.wossidia.xmd-s001-000-012-468"",""title"":""[12468] Hexen - Mäuse etc. machen"",""__unique"":[""path""],""__label"":""story""}"
16684,story,"{""path"":""de.wossidia.xmd-s001-000-007-345"",""title"":""[7345] Ankershagen Bradenkierl"",""__unique"":[""path""],""__label"":""story""}"
3779,story,"{""path"":""de.wossidia.xmd-s001-000-008-084"",""title"":""[8084] Unterirdischer Gang in Zusammenhang mit Kirche in Röbel"",""__unique"":[""path""],""__label"":""story""}"
4293,story,"{""path"":""de.wossidia.xmd-s001-000-011-285"",""title"":""[11285] Gegen kurze Luft"",""__unique"":[""path""],""__label"":""story""}"
12587,story,"{""path"":""de.wossidia.xmd-s001-000-014-224"",""title"":""[14224] Rethra: Carwitz"",""__unique"":[""path""],""__label"":""story""}"
2618,story,"{""path"":""de.wossidia.xmd-s001-000-013-346"",""title"":""[13346] Gegen Rose"",""__unique"":[""path""],""__label"":""story""}"
