id,label,properties
1704,place,"{""name"":""Gull. og Kjós.: Hraun í Grindavík"",""long"":""-22.378722"",""lat"":""63.844749"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3824,place,"{""name"":""Haukafellsbær í Mýrahreppi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2696,place,"{""name"":""Loftsstaðasandur"",""long"":""-20.89159"",""lat"":""63.803706"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2747,place,"{""name"":""Hnitbjörg"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3347,place,"{""name"":""Jökulsá í Öxarfirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3239,place,"{""name"":""Stórhólmavatn"",""long"":""-15.330232"",""lat"":""65.435845"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2376,place,"{""name"":""Syðri-Villingadalur í Saurbæjarhreppi"",""long"":""-18.306184"",""lat"":""65.320973"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3927,place,"{""name"":""Gunnarssonavatn á Arnarvatnsheiði"",""long"":""-20.386188"",""lat"":""64.941671"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2318,place,"{""name"":""Tungufljót"",""long"":""-20.362057"",""lat"":""64.203572"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2592,place,"{""name"":""Útnyrðingsstaðir"",""long"":""-14.442444"",""lat"":""65.22016"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3915,place,"{""name"":""Torfastaðakot"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2087,place,"{""name"":""Vatnsdalsá"",""long"":""-20.257131"",""lat"":""65.399049"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
636,place,"{""name"":""Handritastofnun Íslands"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2090,place,"{""name"":""N-Múl.-S-Múl.:  Austfirðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
424,place,"{""name"":""Botnaleið"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1568,place,"{""name"":""Auðkúla, Arnarfjörður"",""long"":""-23.482184"",""lat"":""65.761095"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4538,place,"{""name"":""Kirkjusteinn í  Kækjudal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3448,place,"{""name"":""Galtastaðir í Hróarstungu"",""long"":""-14.430752"",""lat"":""65.57624"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1580,place,"{""name"":""Gull. og Kjós.: Vatnsleysuströnd"",""long"":""-22.311532"",""lat"":""64.006116"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2475,place,"{""name"":""Gæsavötn á Víkurheiði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3970,place,"{""name"":""Akurshús"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1578,place,"{""name"":""707 Victor Street"",""long"":""-97.138458"",""lat"":""49.895537"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1688,place,"{""name"":""Síða"",""long"":""-17.977944"",""lat"":""63.828369"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2446,place,"{""name"":""Króktún"",""long"":""-20.21212"",""lat"":""63.756525"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4090,place,"{""name"":""Eiríksjökull"",""long"":""-20.396907"",""lat"":""64.773529"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2211,place,"{""name"":""Fannardalur, Norðfjörður"",""long"":""-13.937753"",""lat"":""65.133097"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4183,place,"{""name"":""Norðurá"",""long"":""-18.98954"",""lat"":""65.447304"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1098,place,"{""name"":""Fljóta-og Sléttuhlíð"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1378,place,"{""name"":""Fagridalur"",""long"":""-14.336007"",""lat"":""65.130984"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
34,place,"{""name"":""Kálfafell"",""long"":""-17.687403"",""lat"":""63.946445"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2692,place,"{""name"":""Brunasandur"",""long"":""-17.793231"",""lat"":""63.811556"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1773,place,"{""name"":""Tröllatungufjall í Steingrímsfirði"",""long"":""-21.762819"",""lat"":""65.559522"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1657,place,"{""name"":""Stóra-Háeyri á Eyrarbakka"",""long"":""-21.127118"",""lat"":""63.860917"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2482,place,"{""name"":""Skógar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1762,place,"{""name"":""Höskuldsey á Breiðafirði"",""long"":""-23.014302"",""lat"":""65.094549"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1576,place,"{""name"":""Melrakkaslétta"",""long"":""-16.226806640625"",""lat"":""66.4584695480787"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2107,place,"{""name"":""Álfaborg"",""long"":""-13.806902"",""lat"":""65.522424"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4336,place,"{""name"":""Stóristeinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4732,place,"{""name"":""Arnarholt"",""long"":""-20.410757"",""lat"":""64.232365"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1553,place,"{""name"":""Veiðivötn (Fiskivötn)"",""long"":""-18.776771"",""lat"":""64.124093"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1417,place,"{""name"":""Ekra"",""long"":""-14.360363"",""lat"":""65.522609"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3378,place,"{""name"":""Rauðsdalur"",""long"":""-23.259312"",""lat"":""65.489276"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3553,place,"{""name"":""Borgarhafnarhálsar"",""long"":""-15.718894"",""lat"":""64.178044"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
896,place,"{""name"":""Steinahellir"",""long"":""-19.717675"",""lat"":""63.545875"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3678,place,"{""name"":""Daðastaðir, Fljótshlíð."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3809,place,"{""name"":""Höllubjarg í Straumfirði"",""long"":""-22.23626"",""lat"":""64.475819"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1090,place,"{""name"":""Skjaldbreiðarhraun"",""long"":""-20.923493"",""lat"":""64.417288"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
851,place,"{""name"":""Hörgárdalur"",""long"":""-18.447392"",""lat"":""65.678698"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3884,place,"{""name"":""Miðvörðuvegur"",""long"":""-23.618432"",""lat"":""65.54597"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1738,place,"{""name"":""Klakkur"",""long"":""-23.168332"",""lat"":""64.967588"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3526,place,"{""name"":""Steinakirkja"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3918,place,"{""name"":""Þóristungur (Þórstungur) í Holtamannafrétti"",""long"":""-19.207301"",""lat"":""64.22293"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
982,place,"{""name"":""Grænafjall"",""long"":""-19.341584"",""lat"":""63.836606"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
952,place,"{""name"":""Óspaksstaðir í Hrútafirði"",""long"":""-21.079147"",""lat"":""65.097877"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3000,place,"{""name"":""Foss á Búrfellsheiði"",""long"":""-15.910618"",""lat"":""65.964795"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1925,place,"{""name"":""Skeiðarársandur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3232,place,"{""name"":""Heiðnarey"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3551,place,"{""name"":""Kambtún hjá Hestagerðiskambi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3928,place,"{""name"":""Flatey ?"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3765,place,"{""name"":""Kálfárdalur"",""long"":""-19.794031"",""lat"":""65.726009"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4080,place,"{""name"":""Hraundalur"",""long"":""-22.310659"",""lat"":""66.008064"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2699,place,"{""name"":""Gufuskálafjara, Hellissandur."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4554,place,"{""name"":""Gilá"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4001,place,"{""name"":""Kálfeyrarveiðistaða á Vestfjörðum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3661,place,"{""name"":""Hvassafellssel"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
146,place,"{""name"":""Sandatunga í Þjórsárdal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3143,place,"{""name"":""Hafrafellstunga í Öxarfirði"",""long"":""-16.376572"",""lat"":""66.066768"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4332,place,"{""name"":""Lambadalsá"",""long"":""-13.863961"",""lat"":""65.445626"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4203,place,"{""name"":""Ásgarðsstapi"",""long"":""-21.761233"",""lat"":""65.220069"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2893,place,"{""name"":""Grundarbakkar, Eyjafjörður"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4207,place,"{""name"":""Vesturland, einhvers staðar út í bláinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4452,place,"{""name"":""Borgarþing á Mýrum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2833,place,"{""name"":""Öngulsá"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
217,place,"{""name"":""Hælavík"",""long"":""-22.606121"",""lat"":""66.447046"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2551,place,"{""name"":""Grímsland, Flateyjardalur"",""long"":""-17.835909"",""lat"":""66.012322"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2723,place,"{""name"":""Heimili Sigurðar Gíslasonar, á alþingi, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3417,place,"{""name"":""Kirkjuhvammur"",""long"":""-23.977779"",""lat"":""65.476667"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3451,place,"{""name"":""Tunguás í Hróarstungu"",""long"":""-14.506597"",""lat"":""65.419565"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
186,place,"{""name"":""Húsavík"",""long"":""-17.3414039611816"",""lat"":""66.0447266976699"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2758,place,"{""name"":""Emmuberg"",""long"":""-22.095737"",""lat"":""65.022232"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2899,place,"{""name"":""Botn, Botnsdalur"",""long"":""-21.287491"",""lat"":""64.383485"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
563,place,"{""name"":""Ytrihóll á Skagaströnd"",""long"":""-20.25156"",""lat"":""65.750914"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
363,place,"{""name"":""Fljót"",""long"":""-19.028627"",""lat"":""66.049864"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
428,place,"{""name"":""Skagafjarðarsýsla"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2063,place,"{""name"":""Grænlandshaf"",""long"":""-5.44921875"",""lat"":""76.7605411117567"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1346,place,"{""name"":""Biskuptungnahreppur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
953,place,"{""name"":""Breiðastaðir í Gönguskörðum"",""long"":""-19.80957"",""lat"":""65.768373"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2712,place,"{""name"":""Belgsdalur í Saurbæjarhreppi"",""long"":""-21.884705"",""lat"":""65.359844"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4350,place,"{""name"":""Pétursey"",""long"":""-19.262256"",""lat"":""63.464828"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1970,place,"{""name"":""Straumfjörður"",""long"":""-22.228577"",""lat"":""64.482281"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2914,place,"{""name"":""Víðistaðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2413,place,"{""name"":""Melstaður"",""long"":""-20.908309"",""lat"":""65.31178"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4445,place,"{""name"":""Finnland"",""long"":""27.333984375"",""lat"":""64.8489372635795"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2108,place,"{""name"":""Sævarbakki í Borgarfirði eystra"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4539,place,"{""name"":""Skessugljúfur í Skaftafellsskógi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3089,place,"{""name"":""Höfn"",""long"":""-23.821795"",""lat"":""65.91824"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
714,place,"{""name"":""Þingskálahólar"",""long"":""-15.48937"",""lat"":""64.306579"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
925,place,"{""name"":""Finnsstaðir, Eiðaþinghá"",""long"":""-14.379265"",""lat"":""65.288089"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4085,place,"{""name"":""Kerasteinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3876,place,"{""name"":""Sellátranes"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1896,place,"{""name"":""Möðrufell, Eyjafjörður"",""long"":""-18.21013"",""lat"":""65.510461"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3472,place,"{""name"":""Syðridalur, Bolungarvík"",""long"":""-23.271679"",""lat"":""66.117208"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4556,place,"{""name"":""Skeggsstaðir, Svartárdal"",""long"":""-19.773518"",""lat"":""65.501622"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1697,place,"{""name"":""Múli"",""long"":""-17.369374"",""lat"":""65.820546"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3673,place,"{""name"":""Haukadalur"",""long"":""-21.477666"",""lat"":""65.057565"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4139,place,"{""name"":""Saxahóll"",""long"":""-23.926427"",""lat"":""64.851953"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2093,place,"{""name"":""Ingólfshöfði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2917,place,"{""name"":""Úlfsvatn"",""long"":""-20.586181"",""lat"":""64.892957"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2768,place,"{""name"":""Hólsfjöll"",""long"":""-16.025653"",""lat"":""65.686069"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2295,place,"{""name"":""Brúnustaðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1464,place,"{""name"":""Skarðsströnd"",""long"":""-22.30445"",""lat"":""65.294444"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
859,place,"{""name"":""Pólland"",""long"":""19.0283203125"",""lat"":""52.4560093926"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1709,place,"{""name"":""Tálknafjörður"",""long"":""-23.822684"",""lat"":""65.628039"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3250,place,"{""name"":""Lambadalur, Dýrafjörður"",""long"":""-23.302599"",""lat"":""65.862832"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
482,place,"{""name"":""Húsey"",""long"":""-14.276569"",""lat"":""65.632659"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2269,place,"{""name"":""Kárastaðir í Svínavatnshreppi"",""long"":""-19.961242"",""lat"":""65.552802"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4155,place,"{""name"":""Brekkudalur"",""long"":""-23.475314"",""lat"":""65.844233"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1260,place,"{""name"":""Naddahellir milli Njarðvíkur og Borgarfjarðar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2094,place,"{""name"":""Bær við þjóðbraut"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2046,place,"{""name"":""Geitaskarð"",""long"":""-20.061396"",""lat"":""65.624276"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3929,place,"{""name"":""Kinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1363,place,"{""name"":""Ysti-Hóll, Sléttuhlíð"",""long"":""-19.316547"",""lat"":""66.054173"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1491,place,"{""name"":""Ketilsstaðir, Vellir"",""long"":""-14.48633"",""lat"":""65.205874"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1962,place,"{""name"":""Grafningssveit"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
775,place,"{""name"":""Vesturland; Borg.: Mýr."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4022,place,"{""name"":""Hvammsprestakall í Laxárdal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3056,place,"{""name"":""Stokkseyrarsel"",""long"":""-21.063131"",""lat"":""63.874963"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3096,place,"{""name"":""Tunguheiði"",""long"":""-15.3644"",""lat"":""65.477239"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2468,place,"{""name"":""Hálfdán, fjallvegur milli Bíldudals og Tálknafjarðar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1186,place,"{""name"":""Ás, Fell"",""long"":""-14.602608"",""lat"":""65.201128"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
359,place,"{""name"":""Borg. og Mýr.: Geitá"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2121,place,"{""name"":""Hergilsey"",""long"":""-23.017796"",""lat"":""65.432623"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
806,place,"{""name"":""Gull. og Kjós.: Presthús"",""long"":""-21.880726"",""lat"":""64.230433"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1949,place,"{""name"":""Hólar, Fljót"",""long"":""-19.007792"",""lat"":""66.014814"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
579,place,"{""name"":""Norður á fjöllum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
844,place,"{""name"":""Þvottá"",""long"":""-14.507541"",""lat"":""64.507827"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3541,place,"{""name"":""Skammadalshóll"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4091,place,"{""name"":""Bjarg í Miðfirði"",""long"":""-20.809853"",""lat"":""65.266512"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
652,place,"{""name"":""Kalastaðir, Hvalfjarðarströnd"",""long"":""-21.689302"",""lat"":""64.395868"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
790,place,"{""name"":""Þingársteinar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
876,place,"{""name"":""Gull. og Kjós.: Brunnastaðatangi á Vatnsleysuströnd"",""long"":""-22.374984"",""lat"":""64.006028"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2535,place,"{""name"":""Hárekstaðir í Jökuldalsheiði"",""long"":""-15.421607"",""lat"":""65.405608"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4314,place,"{""name"":""Arnheiðarstaðafjall í Fljótsdal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3566,place,"{""name"":""Upplönd, Noregur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1362,place,"{""name"":""Þrasastaðir í Stíflu"",""long"":""-18.925662"",""lat"":""65.937283"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4576,place,"{""name"":""Bjarnastaðagerði"",""long"":""-19.227733"",""lat"":""65.88833"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1794,place,"{""name"":""Bjarnarstaðir, Vatnsdalur"",""long"":""-20.328381"",""lat"":""65.497626"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
770,place,"{""name"":""Eggjar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3495,place,"{""name"":""Bessastaðir í Fljótsdal"",""long"":""-14.922666"",""lat"":""65.055081"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4479,place,"{""name"":""Steindyr"",""long"":""-18.276375"",""lat"":""66.015869"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4270,place,"{""name"":""Oddsdalur"",""long"":""-13.850379"",""lat"":""65.084507"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
318,place,"{""name"":""Gaulverjabær"",""long"":""-20.890102"",""lat"":""63.833012"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2984,place,"{""name"":""Öndverðarnes"",""long"":""-24.04233"",""lat"":""64.885319"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1641,place,"{""name"":""Hrafnabjargarháls"",""long"":""-20.947044"",""lat"":""64.259591"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2798,place,"{""name"":""Þóroddsstaðir, Gönguskarð"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2978,place,"{""name"":""Höskuldsstaðir, Breiðdalur"",""long"":""-14.413419"",""lat"":""64.861885"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1438,place,"{""name"":""Hlíðarendi"",""long"":""-19.947011"",""lat"":""63.725939"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3371,place,"{""name"":""Skúmastaðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3886,place,"{""name"":""Langeyjarnes á Skarðsströnd"",""long"":""-22.518636"",""lat"":""65.193025"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1734,place,"{""name"":""Miðhlíð á Barðaströnd"",""long"":""-23.577211"",""lat"":""65.474392"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
265,place,"{""name"":""Smiðjuvík, Strandir"",""long"":""-22.277278"",""lat"":""66.363165"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
967,place,"{""name"":""Spákonufellsborg á Skagaströnd"",""long"":""-20.234548"",""lat"":""65.845402"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1664,place,"{""name"":""Borg, Skriðdalur"",""long"":""-14.624116"",""lat"":""64.996146"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1153,place,"{""name"":""Ytri-Haugavík austur af Kögri"",""long"":""-22.853571"",""lat"":""66.461584"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3005,place,"{""name"":""Kópsvatn"",""long"":""-20.302087"",""lat"":""64.164077"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
485,place,"{""name"":""Gull. og Kjós.: Kirkjuból, Miðnes"",""long"":""-22.697854"",""lat"":""64.067345"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
531,place,"{""name"":""Langidalur á Skógarströnd"",""long"":""-22.549254"",""lat"":""64.99806"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2820,place,"{""name"":""Innri-Lambadalur"",""long"":""-23.287586"",""lat"":""65.862589"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4273,place,"{""name"":""Túngata 6"",""long"":""-22.558158"",""lat"":""64.005348"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2524,place,"{""name"":""Skápadalur, Patreksfjörður"",""long"":""-23.833758"",""lat"":""65.518746"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2640,place,"{""name"":""Kattarvíkurdalur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4133,place,"{""name"":""Ívarsskákar hjá Steinum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4710,place,"{""name"":""Hremmuháls, Öræfi, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3348,place,"{""name"":""Vaðalseyri í Öxarfirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3202,place,"{""name"":""Þiðrandaþúfa í Njarðvík"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
559,place,"{""name"":""Vesturland"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4129,place,"{""name"":""Svaðbælisá"",""long"":""-19.641551"",""lat"":""63.538765"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
584,place,"{""name"":""Arnarvatn"",""long"":""-17.129831"",""lat"":""65.584427"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1816,place,"{""name"":""V-Ís.: Arnarfjörður Deild, Deildardjúp, Urðarhlíð"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2183,place,"{""name"":""Butra (er ekki í bókinni Landið þitt Ísland:  Strand.: Bitru?)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
