id,label,properties
8159,story,"{""path"":""is.sagnagrunnur.SG_9_2000"",""title"":""Þrándarþúfa"",""__unique"":[""path""],""__label"":""story""}"
2236,story,"{""path"":""is.sagnagrunnur.SG_1_3084"",""title"":""Dvergasteinar í Bolungavík"",""__unique"":[""path""],""__label"":""story""}"
6708,story,"{""path"":""is.sagnagrunnur.SG_15_3133"",""title"":""Einsetinn og engillinn"",""__unique"":[""path""],""__label"":""story""}"
1139,story,"{""path"":""is.sagnagrunnur.SG_4_5991"",""title"":""Fjárkláði og niðurskurður"",""__unique"":[""path""],""__label"":""story""}"
6658,story,"{""path"":""is.sagnagrunnur.SG_5_2121"",""title"":""Um forfeður Briemanna, e. Ófreskjan í Mörkinni"",""__unique"":[""path""],""__label"":""story""}"
7145,story,"{""path"":""is.sagnagrunnur.SG_14_5225"",""title"":""Guðmundur og Anna"",""__unique"":[""path""],""__label"":""story""}"
8330,story,"{""path"":""is.sagnagrunnur.SG_9_1125"",""title"":""Draugurinn Kinni"",""__unique"":[""path""],""__label"":""story""}"
8697,story,"{""path"":""is.sagnagrunnur.SG_9_1508"",""title"":""Átján bjarndýr á Langanesi"",""__unique"":[""path""],""__label"":""story""}"
12784,story,"{""path"":""is.sagnagrunnur.SG_9_2058"",""title"":""Benedikt Bech drukknar"",""__unique"":[""path""],""__label"":""story""}"
4183,story,"{""path"":""is.sagnagrunnur.SG_9_850"",""title"":""Vandkvæði á að velja sér stúlku"",""__unique"":[""path""],""__label"":""story""}"
3015,story,"{""path"":""is.sagnagrunnur.SG_9_1836"",""title"":""Hornbjarg vígt"",""__unique"":[""path""],""__label"":""story""}"
12254,story,"{""path"":""is.sagnagrunnur.SG_6_3004"",""title"":""Glóðhausinn"",""__unique"":[""path""],""__label"":""story""}"
4774,story,"{""path"":""is.sagnagrunnur.SG_15_3679"",""title"":""Aðrar sagnir af Móra; E"",""__unique"":[""path""],""__label"":""story""}"
7637,story,"{""path"":""is.sagnagrunnur.SG_16_5131"",""title"":""Draumur Sölva á Arnheiðarstöðum"",""__unique"":[""path""],""__label"":""story""}"
3340,story,"{""path"":""is.sagnagrunnur.SG_21_5279"",""title"":""Sveinspollur"",""__unique"":[""path""],""__label"":""story""}"
3954,story,"{""path"":""is.sagnagrunnur.SG_15_3810"",""title"":""Saga af bónda og hafmanni"",""__unique"":[""path""],""__label"":""story""}"
6225,story,"{""path"":""is.sagnagrunnur.SG_2_2768"",""title"":""Fljót ferð"",""__unique"":[""path""],""__label"":""story""}"
823,story,"{""path"":""is.sagnagrunnur.SG_21_5877"",""title"":""Dálítil missýning"",""__unique"":[""path""],""__label"":""story""}"
2721,story,"{""path"":""is.ismus.ISMUS_1018000"",""title"":""SÁM 92/3039 EF"",""__unique"":[""path""],""__label"":""story""}"
2799,story,"{""path"":""is.sagnagrunnur.SG_9_1406"",""title"":""Uppvakningurinn"",""__unique"":[""path""],""__label"":""story""}"
7628,story,"{""path"":""is.sagnagrunnur.SG_2_2766"",""title"":""Reimleikinn í Möðrudal"",""__unique"":[""path""],""__label"":""story""}"
10132,story,"{""path"":""is.sagnagrunnur.SG_15_4324"",""title"":""Jón að Heinabergi"",""__unique"":[""path""],""__label"":""story""}"
1572,story,"{""path"":""is.sagnagrunnur.SG_17_2582"",""title"":""Drukknun Eggerts Ólafssonar"",""__unique"":[""path""],""__label"":""story""}"
9125,story,"{""path"":""is.sagnagrunnur.SG_9_1336"",""title"":""Halla sendir vinnumenn til sláttar"",""__unique"":[""path""],""__label"":""story""}"
11181,story,"{""path"":""is.sagnagrunnur.SG_15_4234"",""title"":""Þáttur af Árna skáldi Gíslasyni. Gemsabragur."",""__unique"":[""path""],""__label"":""story""}"
1938,story,"{""path"":""is.sagnagrunnur.SG_9_1402"",""title"":""Eiríkur nemur kunnáttu í skóla"",""__unique"":[""path""],""__label"":""story""}"
11314,story,"{""path"":""is.sagnagrunnur.SG_15_3770"",""title"":""Urðarmáni;A"",""__unique"":[""path""],""__label"":""story""}"
4670,story,"{""path"":""is.sagnagrunnur.SG_14_2413"",""title"":""Keflavíkur-Móri"",""__unique"":[""path""],""__label"":""story""}"
2518,story,"{""path"":""is.sagnagrunnur.SG_9_1758"",""title"":""Huldukonan í Seley"",""__unique"":[""path""],""__label"":""story""}"
11369,story,"{""path"":""is.sagnagrunnur.SG_9_970"",""title"":""„Í hverju ætti ég þá að vera hverndag?\"""",""__unique"":[""path""],""__label"":""story""}"
3612,story,"{""path"":""is.sagnagrunnur.SG_15_4561"",""title"":""B  Farflýti:      a)Gandreið."",""__unique"":[""path""],""__label"":""story""}"
2003,story,"{""path"":""is.sagnagrunnur.SG_9_762"",""title"":""„Sko djöfulinn frammí“"",""__unique"":[""path""],""__label"":""story""}"
4204,story,"{""path"":""is.sagnagrunnur.SG_9_844"",""title"":""Gamall skriftargangur"",""__unique"":[""path""],""__label"":""story""}"
3034,story,"{""path"":""is.sagnagrunnur.SG_15_4629"",""title"":""Vísur"",""__unique"":[""path""],""__label"":""story""}"
120,story,"{""path"":""is.sagnagrunnur.SG_9_1206"",""title"":""Bergur prófastur og tilberinn"",""__unique"":[""path""],""__label"":""story""}"
11249,story,"{""path"":""is.sagnagrunnur.SG_21_5883"",""title"":""Kaþólsk þula"",""__unique"":[""path""],""__label"":""story""}"
6533,story,"{""path"":""is.sagnagrunnur.SG_15_4489"",""title"":""Sigurður Fljótsdælaskáld"",""__unique"":[""path""],""__label"":""story""}"
9766,story,"{""path"":""is.sagnagrunnur.SG_15_3700"",""title"":""Reimt á Prestsbakka"",""__unique"":[""path""],""__label"":""story""}"
1339,story,"{""path"":""is.sagnagrunnur.SG_9_2040"",""title"":""Sending Vigfúsar prests"",""__unique"":[""path""],""__label"":""story""}"
3428,story,"{""path"":""is.sagnagrunnur.SG_21_5286"",""title"":""Hrakningur Stefáns frá Reykjum"",""__unique"":[""path""],""__label"":""story""}"
3545,story,"{""path"":""is.sagnagrunnur.SG_1_3108"",""title"":""Sagan af Sigurði og Jóni"",""__unique"":[""path""],""__label"":""story""}"
11807,story,"{""path"":""is.sagnagrunnur.SG_21_5688"",""title"":""2. Sögur úr Hamarsdal: Sporin í fjárhúsið"",""__unique"":[""path""],""__label"":""story""}"
8141,story,"{""path"":""is.sagnagrunnur.SG_4_4952"",""title"":""4. Mýs flytja plögg sín yfir vatn"",""__unique"":[""path""],""__label"":""story""}"
12394,story,"{""path"":""is.sagnagrunnur.SG_15_3978"",""title"":""Öfuguggi"",""__unique"":[""path""],""__label"":""story""}"
992,story,"{""path"":""is.sagnagrunnur.SG_1_3124"",""title"":""Huldustúlka í Ísafjarðarkaupstað"",""__unique"":[""path""],""__label"":""story""}"
4215,story,"{""path"":""is.sagnagrunnur.SG_5_2118"",""title"":""Um forfeður Briemanna, b. 2. Séra Sigurður rekur út illa anda"",""__unique"":[""path""],""__label"":""story""}"
7303,story,"{""path"":""is.sagnagrunnur.SG_4063"",""title"":""Urðarköttur"",""__unique"":[""path""],""__label"":""story""}"
11612,story,"{""path"":""is.sagnagrunnur.SG_9_828"",""title"":""„Hvað varð þá um soninn?\"""",""__unique"":[""path""],""__label"":""story""}"
9302,story,"{""path"":""is.sagnagrunnur.SG_15_3925"",""title"":""Stór dráttur á borði"",""__unique"":[""path""],""__label"":""story""}"
6150,story,"{""path"":""is.sagnagrunnur.SG_12_2303"",""title"":""Draugurinn við Brunnklukkutjörn"",""__unique"":[""path""],""__label"":""story""}"
8326,story,"{""path"":""is.sagnagrunnur.SG_9_1657"",""title"":""Álfkonan í Stekkjarbergum"",""__unique"":[""path""],""__label"":""story""}"
10652,story,"{""path"":""is.sagnagrunnur.SG_14_2445"",""title"":""Sagnir um Dag Sveinsson: Dagur ber kirkjufólk yfir Árnessá"",""__unique"":[""path""],""__label"":""story""}"
6286,story,"{""path"":""is.sagnagrunnur.SG_9_1128"",""title"":""Séra Sigurður á Auðkúlu"",""__unique"":[""path""],""__label"":""story""}"
8503,story,"{""path"":""is.sagnagrunnur.SG_9_1483"",""title"":""Af Brandi Grímssyni og Kolbeini"",""__unique"":[""path""],""__label"":""story""}"
8981,story,"{""path"":""is.sagnagrunnur.SG_15_4093"",""title"":""Helgivíti"",""__unique"":[""path""],""__label"":""story""}"
5285,story,"{""path"":""is.sagnagrunnur.SG_21_5624"",""title"":""Ferð Jóns blinda yfir Öxnadalsheiði"",""__unique"":[""path""],""__label"":""story""}"
9081,story,"{""path"":""is.sagnagrunnur.SG_16_5123"",""title"":""Huldufólkið í Hvallátrum"",""__unique"":[""path""],""__label"":""story""}"
11895,story,"{""path"":""is.sagnagrunnur.SG_5292"",""title"":""Gvendarsteinn"",""__unique"":[""path""],""__label"":""story""}"
2233,story,"{""path"":""is.sagnagrunnur.SG_17_2568"",""title"":""Hestar fælast vegna feigrar konu"",""__unique"":[""path""],""__label"":""story""}"
5239,story,"{""path"":""is.sagnagrunnur.SG_9_1104"",""title"":""Hjaltastaðafjandinn"",""__unique"":[""path""],""__label"":""story""}"
5999,story,"{""path"":""is.sagnagrunnur.SG_9_1897"",""title"":""Hákarlamenn frá Djúpavogi"",""__unique"":[""path""],""__label"":""story""}"
7614,story,"{""path"":""is.sagnagrunnur.SG_21_5606"",""title"":""16. Reimleikar á Espihóli: Maðurinn á skjótta hestinum"",""__unique"":[""path""],""__label"":""story""}"
12835,story,"{""path"":""is.sagnagrunnur.SG_15_4384"",""title"":""Kýr á fjalli"",""__unique"":[""path""],""__label"":""story""}"
9408,story,"{""path"":""is.sagnagrunnur.SG_9_1257"",""title"":""Smali"",""__unique"":[""path""],""__label"":""story""}"
4159,story,"{""path"":""is.sagnagrunnur.SG_9_461"",""title"":""Þiðriksvellir og fleiri örnefni"",""__unique"":[""path""],""__label"":""story""}"
2176,story,"{""path"":""is.sagnagrunnur.SG_9_1012"",""title"":""Huldufólk á Reykjadalsheiði"",""__unique"":[""path""],""__label"":""story""}"
7631,story,"{""path"":""is.sagnagrunnur.SG_9_285"",""title"":""Fýlarnir á Baustabrekkudal"",""__unique"":[""path""],""__label"":""story""}"
9895,story,"{""path"":""is.sagnagrunnur.SG_9_524"",""title"":""Eyddir bæir í Einholtssókn"",""__unique"":[""path""],""__label"":""story""}"
10320,story,"{""path"":""is.sagnagrunnur.SG_1_3070"",""title"":""Bruninn í Botni í Dýrafirði"",""__unique"":[""path""],""__label"":""story""}"
1261,story,"{""path"":""is.sagnagrunnur.SG_21_5527"",""title"":""Svipur Færeyingsins"",""__unique"":[""path""],""__label"":""story""}"
1177,story,"{""path"":""is.sagnagrunnur.SG_5_2807"",""title"":""Hafnadalur, Hafnahóll"",""__unique"":[""path""],""__label"":""story""}"
4589,story,"{""path"":""is.sagnagrunnur.SG_9_528"",""title"":""Straumönd"",""__unique"":[""path""],""__label"":""story""}"
2495,story,"{""path"":""is.sagnagrunnur.SG_5_2141"",""title"":""Dalli, k. Þorsteinn glettist við Dalla"",""__unique"":[""path""],""__label"":""story""}"
2954,story,"{""path"":""is.ismus.ISMUS_1017695"",""title"":""SÁM 92/3014 EF"",""__unique"":[""path""],""__label"":""story""}"
9793,story,"{""path"":""is.sagnagrunnur.SG_14_5198"",""title"":""Andrésardiktur"",""__unique"":[""path""],""__label"":""story""}"
10333,story,"{""path"":""is.sagnagrunnur.SG_15_4627"",""title"":""Jón sýnir þjófsmynd"",""__unique"":[""path""],""__label"":""story""}"
4705,story,"{""path"":""is.sagnagrunnur.SG_17_2483"",""title"":""Silfurkeðjan"",""__unique"":[""path""],""__label"":""story""}"
7799,story,"{""path"":""is.sagnagrunnur.SG_14_2426"",""title"":""Sagnir af Eggerti bónda Ólafssyni í Hergilsey"",""__unique"":[""path""],""__label"":""story""}"
8475,story,"{""path"":""is.sagnagrunnur.SG_15_3505"",""title"":""Guðbjörg og svipur"",""__unique"":[""path""],""__label"":""story""}"
1404,story,"{""path"":""is.sagnagrunnur.SG_21_5733"",""title"":""Sigríður og huldufólkið"",""__unique"":[""path""],""__label"":""story""}"
8447,story,"{""path"":""is.sagnagrunnur.SG_9_250"",""title"":""Sigurður og draugurinn"",""__unique"":[""path""],""__label"":""story""}"
10037,story,"{""path"":""is.sagnagrunnur.SG_9_1056"",""title"":""Jólaköttur"",""__unique"":[""path""],""__label"":""story""}"
2210,story,"{""path"":""is.sagnagrunnur.SG_9_1760"",""title"":""Ferming hjá huldufólki"",""__unique"":[""path""],""__label"":""story""}"
5606,story,"{""path"":""is.sagnagrunnur.SG_21_5584"",""title"":""Þorskhausarnir"",""__unique"":[""path""],""__label"":""story""}"
10926,story,"{""path"":""is.sagnagrunnur.SG_6_3002"",""title"":""Jón Grímsson"",""__unique"":[""path""],""__label"":""story""}"
1497,story,"{""path"":""is.sagnagrunnur.SG_9_415"",""title"":""Óskabjörn"",""__unique"":[""path""],""__label"":""story""}"
7577,story,"{""path"":""is.sagnagrunnur.SG_15_3705"",""title"":""Reimleiki í Brúnavík; B"",""__unique"":[""path""],""__label"":""story""}"
6974,story,"{""path"":""is.sagnagrunnur.SG_9_263"",""title"":""Gullkistan"",""__unique"":[""path""],""__label"":""story""}"
6308,story,"{""path"":""is.sagnagrunnur.SG_21_5436"",""title"":""6. Sagnir um Jón Halldórsson á Syðra-Hvarfi: Kirkjuferð Aðalbjargar"",""__unique"":[""path""],""__label"":""story""}"
11024,story,"{""path"":""is.sagnagrunnur.SG_15_4624"",""title"":""Grunnólfsvíkur-Skotta"",""__unique"":[""path""],""__label"":""story""}"
582,story,"{""path"":""is.sagnagrunnur.SG_9_1831"",""title"":""Skrímslið hjá Bjarnanesi"",""__unique"":[""path""],""__label"":""story""}"
8437,story,"{""path"":""is.sagnagrunnur.SG_15_4243"",""title"":""Þáttur af Árna skáldi Gíslasyni. Fáorð æruminning. Ævisögu."",""__unique"":[""path""],""__label"":""story""}"
10770,story,"{""path"":""is.sagnagrunnur.SG_15_3834"",""title"":""Hljóðin í Húsavík"",""__unique"":[""path""],""__label"":""story""}"
9732,story,"{""path"":""is.sagnagrunnur.SG_9_1679"",""title"":""Álfar feykja heyi"",""__unique"":[""path""],""__label"":""story""}"
6578,story,"{""path"":""is.sagnagrunnur.SG_15_3325"",""title"":""Reiðdynurinn"",""__unique"":[""path""],""__label"":""story""}"
1385,story,"{""path"":""is.sagnagrunnur.SG_15_3424"",""title"":""Af Ísfeld snikkara, Gegnsýn"",""__unique"":[""path""],""__label"":""story""}"
6785,story,"{""path"":""is.sagnagrunnur.SG_9_91"",""title"":""Ragnheiður Pálsdóttir elur barn í álfhól"",""__unique"":[""path""],""__label"":""story""}"
5908,story,"{""path"":""is.sagnagrunnur.SG_5_2122"",""title"":""Um forfeður Briemanna, f. Tröllkonan í Vatnsdal"",""__unique"":[""path""],""__label"":""story""}"
5504,story,"{""path"":""is.sagnagrunnur.SG_9_1111"",""title"":""Hryggjarliður á knífsoddi"",""__unique"":[""path""],""__label"":""story""}"
2165,story,"{""path"":""is.sagnagrunnur.SG_2877"",""title"":""Sagnir af Galdra-Leifa"",""__unique"":[""path""],""__label"":""story""}"
11801,story,"{""path"":""is.sagnagrunnur.SG_9_1382"",""title"":""Fúsi kveður fyrir hjónaskálum"",""__unique"":[""path""],""__label"":""story""}"
1007,story,"{""path"":""is.sagnagrunnur.SG_9_761"",""title"":""Öskupokinn og kerlingin"",""__unique"":[""path""],""__label"":""story""}"
8931,story,"{""path"":""is.sagnagrunnur.SG_15_3893"",""title"":""Dýr í Stapavík"",""__unique"":[""path""],""__label"":""story""}"
1071,story,"{""path"":""is.sagnagrunnur.SG_9_1830"",""title"":""Skrímslið í Vesturhópsvatni"",""__unique"":[""path""],""__label"":""story""}"
12136,story,"{""path"":""is.sagnagrunnur.SG_9_1546"",""title"":""Selur og selamóðir"",""__unique"":[""path""],""__label"":""story""}"
3401,story,"{""path"":""is.sagnagrunnur.SG_15_3144"",""title"":""Naglhringur"",""__unique"":[""path""],""__label"":""story""}"
6549,story,"{""path"":""is.sagnagrunnur.SG_4_4961"",""title"":""Drukknun Jóns á Loftstöðum og björgun tveggja manna af skipi hans 1872"",""__unique"":[""path""],""__label"":""story""}"
5278,story,"{""path"":""is.sagnagrunnur.SG_15_3294"",""title"":""Stagleyjardraumur"",""__unique"":[""path""],""__label"":""story""}"
9270,story,"{""path"":""is.sagnagrunnur.SG_5_2076"",""title"":""Haugur hjá Skógum í Mosdal"",""__unique"":[""path""],""__label"":""story""}"
8443,story,"{""path"":""is.sagnagrunnur.SG_21_5823"",""title"":""Of góður"",""__unique"":[""path""],""__label"":""story""}"
2785,story,"{""path"":""is.sagnagrunnur.SG_15_3543"",""title"":""Hjartað og peningarnir"",""__unique"":[""path""],""__label"":""story""}"
11004,story,"{""path"":""is.sagnagrunnur.SG_15_4618"",""title"":""Klerkur fer úr Aðalvík"",""__unique"":[""path""],""__label"":""story""}"
11974,story,"{""path"":""is.sagnagrunnur.SG_15_3985"",""title"":""Landgöngur, D."",""__unique"":[""path""],""__label"":""story""}"
11601,story,"{""path"":""is.sagnagrunnur.SG_15_3833"",""title"":""Hafgú á Grímseyjarsundi"",""__unique"":[""path""],""__label"":""story""}"
11702,story,"{""path"":""is.sagnagrunnur.SG_9_1816"",""title"":""Nykur á Skeiðsdal og í Heljardalsvatni"",""__unique"":[""path""],""__label"":""story""}"
2967,story,"{""path"":""is.sagnagrunnur.SG_4_5029"",""title"":""Einkennilegir reiðmenn"",""__unique"":[""path""],""__label"":""story""}"
100,story,"{""path"":""is.sagnagrunnur.SG_15_3431"",""title"":""Ljós á Hólsey"",""__unique"":[""path""],""__label"":""story""}"
7396,story,"{""path"":""is.sagnagrunnur.SG_4_4951"",""title"":""3. Tóa safnar eggjum í lambsvömb"",""__unique"":[""path""],""__label"":""story""}"
2202,story,"{""path"":""is.sagnagrunnur.SG_15_3631"",""title"":""Hálfdán á við Móra;F"",""__unique"":[""path""],""__label"":""story""}"
12049,story,"{""path"":""is.sagnagrunnur.SG_9_1744"",""title"":""Álfkonunar í Kálborg"",""__unique"":[""path""],""__label"":""story""}"
12494,story,"{""path"":""is.sagnagrunnur.SG_9_546"",""title"":""Kaprasíus Jónsson og unglingurinn"",""__unique"":[""path""],""__label"":""story""}"
9198,story,"{""path"":""is.sagnagrunnur.SG_21_5601"",""title"":""11. Reimleikar á Espihóli: Ævilok Vilhelmínu"",""__unique"":[""path""],""__label"":""story""}"
1458,story,"{""path"":""is.sagnagrunnur.SG_9_1239"",""title"":""(Ekkert heiti)"",""__unique"":[""path""],""__label"":""story""}"
7834,story,"{""path"":""is.sagnagrunnur.SG_9_938"",""title"":""Kerlingin sem datt í ána"",""__unique"":[""path""],""__label"":""story""}"
9576,story,"{""path"":""is.sagnagrunnur.SG_15_4319"",""title"":""Saga af Jóni og Seleyjarkónginum"",""__unique"":[""path""],""__label"":""story""}"
11959,story,"{""path"":""is.sagnagrunnur.SG_15_3991"",""title"":""Bangsi og krummi"",""__unique"":[""path""],""__label"":""story""}"
7188,story,"{""path"":""is.sagnagrunnur.SG_5_2108"",""title"":""Feigðarboði"",""__unique"":[""path""],""__label"":""story""}"
7863,story,"{""path"":""is.sagnagrunnur.SG_9_904"",""title"":""Aldrei verður hann góður fyrri"",""__unique"":[""path""],""__label"":""story""}"
1624,story,"{""path"":""is.sagnagrunnur.SG_15_4611"",""title"":""Þáttur af síra Galdra-Vigfúsi"",""__unique"":[""path""],""__label"":""story""}"
2659,story,"{""path"":""is.sagnagrunnur.SG_15_4012"",""title"":""Hálfdán á við tarf"",""__unique"":[""path""],""__label"":""story""}"
8211,story,"{""path"":""is.sagnagrunnur.SG_9_1045"",""title"":""Seljuraftur í baðstofu"",""__unique"":[""path""],""__label"":""story""}"
5601,story,"{""path"":""is.sagnagrunnur.SG_9_1703"",""title"":""Álfar skila barni"",""__unique"":[""path""],""__label"":""story""}"
7321,story,"{""path"":""is.sagnagrunnur.SG_4_4992"",""title"":""Síra Björn í Hrepphólum"",""__unique"":[""path""],""__label"":""story""}"
5432,story,"{""path"":""is.sagnagrunnur.SG_1_2716"",""title"":""Gullsteinn á Gufudalshálsi"",""__unique"":[""path""],""__label"":""story""}"
1390,story,"{""path"":""is.sagnagrunnur.SG_21_5725"",""title"":""Sagan af Smala-Gunnu"",""__unique"":[""path""],""__label"":""story""}"
2780,story,"{""path"":""is.sagnagrunnur.SG_21_5695"",""title"":""Álfabörnin á Fossi"",""__unique"":[""path""],""__label"":""story""}"
6014,story,"{""path"":""is.sagnagrunnur.SG_9_705"",""title"":""Suðurferðamennirnir átján"",""__unique"":[""path""],""__label"":""story""}"
1921,story,"{""path"":""is.sagnagrunnur.SG_15_4566"",""title"":""Finni fer hamför gegnum Íslandshaf."",""__unique"":[""path""],""__label"":""story""}"
9028,story,"{""path"":""is.sagnagrunnur.SG_17_2466"",""title"":""Fjósbásinn á Hólum"",""__unique"":[""path""],""__label"":""story""}"
7680,story,"{""path"":""is.sagnagrunnur.SG_15_4268"",""title"":""Hafnarbræðra þáttur. Frá Gísla Halldórssyni."",""__unique"":[""path""],""__label"":""story""}"
11755,story,"{""path"":""is.sagnagrunnur.SG_9_1619"",""title"":""Ekkjan í Höfn"",""__unique"":[""path""],""__label"":""story""}"
4794,story,"{""path"":""is.sagnagrunnur.SG_9_1072"",""title"":""„Einhvers staðar verða vondir að vera\"""",""__unique"":[""path""],""__label"":""story""}"
2549,story,"{""path"":""is.sagnagrunnur.SG_6_2890"",""title"":""Séra Þorlákur Þórarinsson"",""__unique"":[""path""],""__label"":""story""}"
10987,story,"{""path"":""is.sagnagrunnur.SG_9_839"",""title"":""„En guðsóttinn entist bezt\"""",""__unique"":[""path""],""__label"":""story""}"
11290,story,"{""path"":""is.sagnagrunnur.SG_14_2446"",""title"":""Sagnir um Dag Sveinsson: Dagur kastar sér í grútargryfju"",""__unique"":[""path""],""__label"":""story""}"
2380,story,"{""path"":""is.sagnagrunnur.SG_21_5736"",""title"":""Sagan af forvitna-Jóni"",""__unique"":[""path""],""__label"":""story""}"
3942,story,"{""path"":""is.sagnagrunnur.SG_5_2143"",""title"":""Dalli, m. Rauðleiti maðurinn"",""__unique"":[""path""],""__label"":""story""}"
12132,story,"{""path"":""is.sagnagrunnur.SG_9_1234"",""title"":""Önnur Brynjubæn - Særing móti illum öndum"",""__unique"":[""path""],""__label"":""story""}"
1279,story,"{""path"":""is.sagnagrunnur.SG_9_832"",""title"":""Innansleiktur af öllu góðu"",""__unique"":[""path""],""__label"":""story""}"
8324,story,"{""path"":""is.sagnagrunnur.SG_15_3706"",""title"":""Reimleiki í Brúnavík; C"",""__unique"":[""path""],""__label"":""story""}"
12175,story,"{""path"":""is.sagnagrunnur.SG_9_424"",""title"":""Þakkláti krumminn"",""__unique"":[""path""],""__label"":""story""}"
1090,story,"{""path"":""is.sagnagrunnur.SG_20_4771"",""title"":""Smjerið í skápnum"",""__unique"":[""path""],""__label"":""story""}"
1122,story,"{""path"":""is.sagnagrunnur.SG_21_5453"",""title"":""Fjarsýni Ólafs á Auðólfsstöðum"",""__unique"":[""path""],""__label"":""story""}"
8063,story,"{""path"":""is.sagnagrunnur.SG_21_5773"",""title"":""Einbúi"",""__unique"":[""path""],""__label"":""story""}"
9570,story,"{""path"":""is.sagnagrunnur.SG_16_5901"",""title"":""Sagnir úr Dölum: Feigðarsýnir"",""__unique"":[""path""],""__label"":""story""}"
12788,story,"{""path"":""is.sagnagrunnur.SG_6_3005"",""title"":""Maðurinn frá Súlnadalnum"",""__unique"":[""path""],""__label"":""story""}"
4081,story,"{""path"":""is.sagnagrunnur.SG_15_3446"",""title"":""„Hertu þig, maður“"",""__unique"":[""path""],""__label"":""story""}"
8237,story,"{""path"":""is.sagnagrunnur.SG_21_5598"",""title"":""8. Reimleikar á Espihóli: Guðríður Jónasdóttir hittir þá félaga"",""__unique"":[""path""],""__label"":""story""}"
10305,story,"{""path"":""is.sagnagrunnur.SG_9_609"",""title"":""Magnús sálarháski"",""__unique"":[""path""],""__label"":""story""}"
8779,story,"{""path"":""is.sagnagrunnur.SG_12_2285"",""title"":""Loðsilungurinn"",""__unique"":[""path""],""__label"":""story""}"
2245,story,"{""path"":""is.sagnagrunnur.SG_9_819"",""title"":""„Þeir eiga allir bágt sem engan eiga að nema guð\"""",""__unique"":[""path""],""__label"":""story""}"
6165,story,"{""path"":""is.sagnagrunnur.SG_15_3253"",""title"":""„Hvar hefirðu dýft þér í, Larsen“"",""__unique"":[""path""],""__label"":""story""}"
8835,story,"{""path"":""is.sagnagrunnur.SG_9_334"",""title"":""Óskasteinn"",""__unique"":[""path""],""__label"":""story""}"
1663,story,"{""path"":""is.sagnagrunnur.SG_9_944"",""title"":""„Eins og ég sagði\"""",""__unique"":[""path""],""__label"":""story""}"
5452,story,"{""path"":""is.sagnagrunnur.SG_15_4288"",""title"":""Draugsdyrnar"",""__unique"":[""path""],""__label"":""story""}"
7004,story,"{""path"":""is.sagnagrunnur.SG_9_1498"",""title"":""Dauði Arnþórs"",""__unique"":[""path""],""__label"":""story""}"
1799,story,"{""path"":""is.sagnagrunnur.SG_16_5170"",""title"":""Þorgeirsboli: Bola gefið blóð I"",""__unique"":[""path""],""__label"":""story""}"
10712,story,"{""path"":""is.sagnagrunnur.SG_9_1839"",""title"":""Vígð Drangey"",""__unique"":[""path""],""__label"":""story""}"
6979,story,"{""path"":""is.sagnagrunnur.SG_15_4265"",""title"":""Hafnarbræðra þáttur. Klerkaskipti."",""__unique"":[""path""],""__label"":""story""}"
7168,story,"{""path"":""is.sagnagrunnur.SG_9_840"",""title"":""Séra Þórður á Lundi"",""__unique"":[""path""],""__label"":""story""}"
8058,story,"{""path"":""is.sagnagrunnur.SG_12_2292"",""title"":""Ljúflingslaut"",""__unique"":[""path""],""__label"":""story""}"
12094,story,"{""path"":""is.sagnagrunnur.SG_21_5266"",""title"":""Fjóskonuklettur"",""__unique"":[""path""],""__label"":""story""}"
11119,story,"{""path"":""is.sagnagrunnur.SG_1_3107"",""title"":""Heimasætan að Ósi og huldumaðurinn"",""__unique"":[""path""],""__label"":""story""}"
8878,story,"{""path"":""is.sagnagrunnur.SG_9_1901"",""title"":""Bergþór Bláfellingur"",""__unique"":[""path""],""__label"":""story""}"
9214,story,"{""path"":""is.sagnagrunnur.SG_15_4290"",""title"":""Strembudraugurinn"",""__unique"":[""path""],""__label"":""story""}"
10166,story,"{""path"":""is.sagnagrunnur.SG_12_2283"",""title"":""Gjáar-silungurinn"",""__unique"":[""path""],""__label"":""story""}"
5530,story,"{""path"":""is.sagnagrunnur.SG_9_55"",""title"":""Barnsvaggan á Minniþverá"",""__unique"":[""path""],""__label"":""story""}"
12723,story,"{""path"":""is.sagnagrunnur.SG_5_2823"",""title"":""Þáttur Tindala-Íma"",""__unique"":[""path""],""__label"":""story""}"
5577,story,"{""path"":""is.sagnagrunnur.SG_9_661"",""title"":""Karlinn við kirnuna"",""__unique"":[""path""],""__label"":""story""}"
10682,story,"{""path"":""is.sagnagrunnur.SG_4_5026"",""title"":""Lystikerra Sigurðar á Selalæk"",""__unique"":[""path""],""__label"":""story""}"
2859,story,"{""path"":""is.sagnagrunnur.SG_15_4577"",""title"":""Sagnaþáttur af Hljóða-Bjarna"",""__unique"":[""path""],""__label"":""story""}"
10477,story,"{""path"":""is.sagnagrunnur.SG_21_5659"",""title"":""Reykja-Duða"",""__unique"":[""path""],""__label"":""story""}"
6760,story,"{""path"":""is.sagnagrunnur.SG_9_921"",""title"":""„Prófasturinn drap sig í dýinu\"""",""__unique"":[""path""],""__label"":""story""}"
7294,story,"{""path"":""is.sagnagrunnur.SG_9_1293"",""title"":""Fjósamaðurinn í Odda"",""__unique"":[""path""],""__label"":""story""}"
