src-id,dst-id,label,properties
525,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2_2731"",""title"":""Spilagesturinn í Flatey"",""__label"":""place-of-narration""}"
1529,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5245"",""title"":""Stráksleiði"",""__label"":""place-of-narration""}"
4235,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5698"",""title"":""Huldufólksstúlkan í Gæsagilsárgili"",""__label"":""place-of-narration""}"
3736,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2841"",""title"":""Kalda höndin"",""__label"":""place-of-narration""}"
2629,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3864"",""title"":""Árvíkur-Blesi"",""__label"":""place-of-narration""}"
2192,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5234"",""title"":""Grímúlfssaga\n"",""__label"":""place-of-narration""}"
2623,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2876"",""title"":""Huldumaður í Geldingadal"",""__label"":""place-of-narration""}"
1730,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_162"",""title"":""Jóra í Jórukleif"",""__label"":""place-of-narration""}"
1731,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_162"",""title"":""Jóra í Jórukleif"",""__label"":""place-of-narration""}"
938,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_575"",""title"":""Kjartan í Gerðakoti og Jón sterki"",""__label"":""place-of-narration""}"
1759,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9059"",""title"":""Saga af Fjalla-Katli og Byggða-Katli"",""__label"":""place-of-narration""}"
1284,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5175"",""title"":""Þorgeirsboli: Sölvi Helgason lýsir Bola"",""__label"":""place-of-narration""}"
3953,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3160"",""title"":""„Enginn ræður sínum næturstað“"",""__label"":""place-of-narration""}"
4386,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2194"",""title"":""Feigðarsjón Ólafs í Kambfelli"",""__label"":""place-of-narration""}"
4616,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5489"",""title"":""Hljóðin í Djúpadal"",""__label"":""place-of-narration""}"
1142,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2959"",""title"":""Slitni reiði, slitni gjörð"",""__label"":""place-of-narration""}"
972,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4572"",""title"":""Heiftarhefnd."",""__label"":""place-of-narration""}"
3541,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1022645"",""title"":""SÁM 85/462 EF"",""__label"":""place-of-narration""}"
1714,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2585"",""title"":""Öxin Rimmugýgi"",""__label"":""place-of-narration""}"
550,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2621"",""title"":""Kona sá fyrir dauða manns og dóttur"",""__label"":""place-of-narration""}"
3282,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4647"",""title"":""Af Róðhóls-Birni"",""__label"":""place-of-narration""}"
4591,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1752"",""title"":""Jón Árnason frá Hömrum"",""__label"":""place-of-narration""}"
4708,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3831"",""title"":""Frá margýgjum og færeyingum"",""__label"":""place-of-narration""}"
3471,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2684"",""title"":""Furðusögur: Furðudýr í Hvallátrum."",""__label"":""place-of-narration""}"
4291,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1755"",""title"":""Álfkonan í Geirfuglaskeri"",""__label"":""place-of-narration""}"
304,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5990"",""title"":""Vöxtur í búi í Skarfanesi"",""__label"":""place-of-narration""}"
2611,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4700"",""title"":""Ketill í Kotvogi"",""__label"":""place-of-narration""}"
4033,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5184"",""title"":""Þorgeirsboli: Treyjan Pétursnautur"",""__label"":""place-of-narration""}"
2712,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5934"",""title"":""Kynlegir förunautar"",""__label"":""place-of-narration""}"
969,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4871"",""title"":""Svipur rær til fiskjar"",""__label"":""place-of-narration""}"
2795,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5115"",""title"":""Surtla"",""__label"":""place-of-narration""}"
3312,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_709"",""title"":""Frá Fjalla-Eyvindi"",""__label"":""place-of-narration""}"
2170,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5793"",""title"":""Fossárvellir"",""__label"":""place-of-narration""}"
3622,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_65"",""title"":""Sveinninn sem undi ekki með álfum"",""__label"":""place-of-narration""}"
1675,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1389"",""title"":""Bjarni Jónsson"",""__label"":""place-of-narration""}"
4538,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_342"",""title"":""Kirkjusteinn"",""__label"":""place-of-narration""}"
422,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5173"",""title"":""Þorgeirsboli: Boli drepur mann á Botnaleið"",""__label"":""place-of-narration""}"
1427,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5535"",""title"":""Svipur Flóvents"",""__label"":""place-of-narration""}"
141,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2967"",""title"":""Sólin til fjalla fljótt"",""__label"":""place-of-narration""}"
2151,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1016103"",""title"":""SÁM 92/2695 EF"",""__label"":""place-of-narration""}"
1928,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2412"",""title"":""Sögn um brögð Grafar-Jóns og fjarskynjun Skúla fógeta"",""__label"":""place-of-narration""}"
2121,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5924"",""title"":""Feigðarmerki II"",""__label"":""place-of-narration""}"
2917,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_667"",""title"":""Hafliði á Aðalbóli"",""__label"":""place-of-narration""}"
1942,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5633"",""title"":""Gullsteinn"",""__label"":""place-of-narration""}"
2773,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1658"",""title"":""Vinnukonan á Sauðanesi"",""__label"":""place-of-narration""}"
1036,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5010"",""title"":""Egilshólmi"",""__label"":""place-of-narration""}"
3087,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1442"",""title"":""Dísa missir marks"",""__label"":""place-of-narration""}"
3468,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_491"",""title"":""Loðmundur á Sólheimum"",""__label"":""place-of-narration""}"
3062,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1640"",""title"":""Álfar í Litla-Langadal"",""__label"":""place-of-narration""}"
3342,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1441"",""title"":""Meinfýsi Dísu"",""__label"":""place-of-narration""}"
4155,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4383"",""title"":""Kýr á Brekkudal"",""__label"":""place-of-narration""}"
4086,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2187"",""title"":""Gripir Harða Halls"",""__label"":""place-of-narration""}"
1957,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1477"",""title"":""Glettur Jóns og Þorleifs í Austdal"",""__label"":""place-of-narration""}"
3298,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_3479"",""title"":""Konan á Skeiðfleti"",""__label"":""place-of-narration""}"
721,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1561"",""title"":""Skrímsli í Jökulsá á Brú"",""__label"":""place-of-narration""}"
1876,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1073"",""title"":""Páll í Skógum og hæðarbúinn"",""__label"":""place-of-narration""}"
1489,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1559"",""title"":""Skrímsli séð 1749-50"",""__label"":""place-of-narration""}"
2733,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4676"",""title"":""Jóhannes á Kirkjubóli. Frá Jóhannesi og Guðmundi í Skógum."",""__label"":""place-of-narration""}"
4610,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2905"",""title"":""Frá Ólafi á Steiná"",""__label"":""place-of-narration""}"
3923,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5705"",""title"":""Huldubær hjá Hallvarðssteinum"",""__label"":""place-of-narration""}"
1484,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4902"",""title"":""Þáttur af Barna-Arndísi.\n7. Dæmd á spunahúsið í Kaupmannahöfn"",""__label"":""place-of-narration""}"
3070,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2988"",""title"":""Sagnir um Daða Halldórsson"",""__label"":""place-of-narration""}"
4401,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1157"",""title"":""Árbæjar- eða Nýjabæjar-Skotta"",""__label"":""place-of-narration""}"
3448,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_481"",""title"":""Dysjar við Haugalæk"",""__label"":""place-of-narration""}"
3871,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3661"",""title"":""Móri hrekkjar Guttorm; A"",""__label"":""place-of-narration""}"
4276,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5019"",""title"":""Mensalder Raben Jónsson"",""__label"":""place-of-narration""}"
2885,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2402"",""title"":""Skerflóðs-Móri"",""__label"":""place-of-narration""}"
3754,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1043"",""title"":""Hvítskeggshvammur"",""__label"":""place-of-narration""}"
3444,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_495"",""title"":""Skrokkhóll"",""__label"":""place-of-narration""}"
4050,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4890"",""title"":""Smaladys"",""__label"":""place-of-narration""}"
2000,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_500"",""title"":""Garðabrekka"",""__label"":""place-of-narration""}"
1862,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3863"",""title"":""Nykur í Grænavatni"",""__label"":""place-of-narration""}"
1990,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_272"",""title"":""Bóndinn á Ánastöðum og bjarndýrið"",""__label"":""place-of-narration""}"
2633,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2276"",""title"":""Skaga-Eiríkur"",""__label"":""place-of-narration""}"
2317,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5106"",""title"":""Frá Ábæjar-Skottu: Skotta fær sér hressingu"",""__label"":""place-of-narration""}"
3498,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3844"",""title"":""Nykur í Lagarfljóti a"",""__label"":""place-of-narration""}"
1418,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3634"",""title"":""Afdrif Hálfdánar"",""__label"":""place-of-narration""}"
4568,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1020344"",""title"":""SÁM 85/181 EF"",""__label"":""place-of-narration""}"
914,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5164"",""title"":""Þorgeirsboli: Boli festir rætur í Skagafirði"",""__label"":""place-of-narration""}"
3948,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2129"",""title"":""Grelutóftir"",""__label"":""place-of-narration""}"
2308,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4806"",""title"":""Jón í Hraunshjáleigu og Þorsteinn á Vindheimum"",""__label"":""place-of-narration""}"
2729,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_8457"",""title"":""„Ó, mér stendur. Ó, mér stendur.“"",""__label"":""place-of-narration""}"
3833,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_524"",""title"":""Eyddir bæir í Einholtssókn"",""__label"":""place-of-narration""}"
2755,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_882"",""title"":""Ævilok Bakkabræðra"",""__label"":""place-of-narration""}"
1651,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4863"",""title"":""Álfamærin í Heiðarhólum"",""__label"":""place-of-narration""}"
2778,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_91"",""title"":""Ragnheiður Pálsdóttir elur barn í álfhól"",""__label"":""place-of-narration""}"
4010,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4592"",""title"":""Sögn um flugham"",""__label"":""place-of-narration""}"
283,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2812"",""title"":""Gælunöfn drauga"",""__label"":""place-of-narration""}"
515,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3236"",""title"":""Kvartanir dauðra"",""__label"":""place-of-narration""}"
1151,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1599"",""title"":""Álfar á Ásmundarnesi"",""__label"":""place-of-narration""}"
3738,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2855"",""title"":""Frá Jóni Friðrikssyni"",""__label"":""place-of-narration""}"
3464,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4980"",""title"":""Sagnir Páls Melsteðs\nÝmsar minnisgreinar"",""__label"":""place-of-narration""}"
607,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4759"",""title"":""Hreppstjóravogur"",""__label"":""place-of-narration""}"
4718,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4409"",""title"":""Sörli í Sörlagili"",""__label"":""place-of-narration""}"
4362,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5515"",""title"":""Draumvísur"",""__label"":""place-of-narration""}"
2786,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2990"",""title"":""Drukknun Sveins í Tungu"",""__label"":""place-of-narration""}"
4294,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3837"",""title"":""Sækýrin að Valshamri"",""__label"":""place-of-narration""}"
2991,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4452"",""title"":""Þorleifarhraun"",""__label"":""place-of-narration""}"
3592,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1492"",""title"":""Undirflogin"",""__label"":""place-of-narration""}"
722,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1561"",""title"":""Skrímsli í Jökulsá á Brú"",""__label"":""place-of-narration""}"
1579,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5981"",""title"":""Síðustu ár Guðmundar og lát hans"",""__label"":""place-of-narration""}"
3739,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2855"",""title"":""Frá Jóni Friðrikssyni"",""__label"":""place-of-narration""}"
758,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_429"",""title"":""Valtýr og Símon"",""__label"":""place-of-narration""}"
4180,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5538"",""title"":""Höggið á Leysingjastöðum"",""__label"":""place-of-narration""}"
2508,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1129"",""title"":""Kúludraugarnir"",""__label"":""place-of-narration""}"
4409,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5677"",""title"":""Gleðra"",""__label"":""place-of-narration""}"
2341,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_55"",""title"":""Barnsvaggan á Minniþverá"",""__label"":""place-of-narration""}"
1392,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5015"",""title"":""Þáttur af Ólafi Sigurðssyni í Húsagarði V"",""__label"":""place-of-narration""}"
3069,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2341"",""title"":""Stúlkan í glugganum"",""__label"":""place-of-narration""}"
3250,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2642"",""title"":""Gunnhildar-saga"",""__label"":""place-of-narration""}"
1114,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5242"",""title"":""Fluga"",""__label"":""place-of-narration""}"
2445,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_473"",""title"":""Blákápa á Barði"",""__label"":""place-of-narration""}"
615,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5453"",""title"":""Fjarsýni Ólafs á Auðólfsstöðum"",""__label"":""place-of-narration""}"
3454,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1291"",""title"":""Knararhóll hjá Odda"",""__label"":""place-of-narration""}"
3863,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5210"",""title"":""Ferð í verið 1881"",""__label"":""place-of-narration""}"
4729,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_355"",""title"":""Brúsahellir"",""__label"":""place-of-narration""}"
1012,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_776"",""title"":""„Geng ég út fyrir dyr“"",""__label"":""place-of-narration""}"
1962,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_501"",""title"":""Kaldá"",""__label"":""place-of-narration""}"
4397,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_3116"",""title"":""Úríður og Björgvin"",""__label"":""place-of-narration""}"
3849,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2379"",""title"":""Nautavað"",""__label"":""place-of-narration""}"
3724,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_8304"",""title"":""Sigurður útilegumannaprestur"",""__label"":""place-of-narration""}"
1149,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1009733"",""title"":""SÁM 89/2042 EF"",""__label"":""place-of-narration""}"
1941,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5633"",""title"":""Gullsteinn"",""__label"":""place-of-narration""}"
2906,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2479"",""title"":""Þú ert málug kona"",""__label"":""place-of-narration""}"
2304,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2_2792"",""title"":""Hulda  (Skiptapinn við Vestmannaeyjar hinn 16. mai 1901: IX)"",""__label"":""place-of-narration""}"
150,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_364"",""title"":""Kjalrákartungur eða Kjallakatungur"",""__label"":""place-of-narration""}"
4228,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3567"",""title"":""Glæsa"",""__label"":""place-of-narration""}"
354,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1164"",""title"":""Sólheima-Móri"",""__label"":""place-of-narration""}"
2185,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3848"",""title"":""Eiríksvatn"",""__label"":""place-of-narration""}"
2980,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5910"",""title"":""Bræðurnir frá Fjöllum"",""__label"":""place-of-narration""}"
4127,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_378"",""title"":""Holtsá og Steinalækur"",""__label"":""place-of-narration""}"
2233,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2996"",""title"":""Eyjólfur og álfkonan"",""__label"":""place-of-narration""}"
4497,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1022"",""title"":""Draugurinn með selspartinn"",""__label"":""place-of-narration""}"
4314,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4341"",""title"":""Einar Jónsson"",""__label"":""place-of-narration""}"
4295,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2_3035"",""title"":""Sagnagesturinn"",""__label"":""place-of-narration""}"
3570,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3515"",""title"":""Kallað á útburð"",""__label"":""place-of-narration""}"
2062,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_104"",""title"":""Álfkona býr með mennskum manni"",""__label"":""place-of-narration""}"
1496,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_361"",""title"":""Loddi og Valvan"",""__label"":""place-of-narration""}"
4500,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3615"",""title"":""Ferðir og hrekkir Brands; I"",""__label"":""place-of-narration""}"
2999,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_454"",""title"":""Örnefni í Útmannasveit"",""__label"":""place-of-narration""}"
352,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1164"",""title"":""Sólheima-Móri"",""__label"":""place-of-narration""}"
3003,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2669"",""title"":""Ólafi á Kúlu: Ólafur fær draumvitrun"",""__label"":""place-of-narration""}"
1442,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2215"",""title"":""Róðrarbáturinn"",""__label"":""place-of-narration""}"
4069,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1178"",""title"":""Oddur biskup Einarsson"",""__label"":""place-of-narration""}"
2343,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3901"",""title"":""Skrímsli eltir Einar gullsmið"",""__label"":""place-of-narration""}"
4654,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_553"",""title"":""Um Jón drumb"",""__label"":""place-of-narration""}"
887,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2173"",""title"":""Dauðinn segir til sín"",""__label"":""place-of-narration""}"
2641,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4448"",""title"":""Kerling á Sandi"",""__label"":""place-of-narration""}"
3691,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4997"",""title"":""Síra Matthías Jochumsson"",""__label"":""place-of-narration""}"
1620,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4889"",""title"":""Svipur Janusar"",""__label"":""place-of-narration""}"
4415,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1369"",""title"":""Sagnarandinn"",""__label"":""place-of-narration""}"
2123,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2264"",""title"":""Sauðasvipir"",""__label"":""place-of-narration""}"
3490,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3461"",""title"":""Álfamey"",""__label"":""place-of-narration""}"
2425,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4989"",""title"":""Ólafur hrossi"",""__label"":""place-of-narration""}"
2199,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5585"",""title"":""Daníel Jónasson"",""__label"":""place-of-narration""}"
3425,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3868"",""title"":""Vatnaskratti c"",""__label"":""place-of-narration""}"
1627,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4207"",""title"":""Fúsastapi"",""__label"":""place-of-narration""}"
1664,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4560"",""title"":""Frá Ingibjörgu Jósepsdóttur"",""__label"":""place-of-narration""}"
2725,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1260"",""title"":""Laxnes"",""__label"":""place-of-narration""}"
1199,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5520"",""title"":""Dánargeislinn"",""__label"":""place-of-narration""}"
2598,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_710"",""title"":""Þórður sakamaður"",""__label"":""place-of-narration""}"
747,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1588"",""title"":""Huldufé í Hvammi"",""__label"":""place-of-narration""}"
4076,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5026"",""title"":""Lystikerra Sigurðar á Selalæk"",""__label"":""place-of-narration""}"
1251,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1823"",""title"":""Nykur á Lágheiði"",""__label"":""place-of-narration""}"
4089,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1018"",""title"":""Búnaður drauga"",""__label"":""place-of-narration""}"
2975,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5957"",""title"":""Gömul vísa um bæjarnöfn í Árneshreppi"",""__label"":""place-of-narration""}"
3892,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5900"",""title"":""Sagnir úr Dölum: Huldubörnin"",""__label"":""place-of-narration""}"
4234,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5840"",""title"":""Peningar faldir"",""__label"":""place-of-narration""}"
1048,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_7890"",""title"":""Sögur um Eirík að Vogsósum: Galdrabókin"",""__label"":""place-of-narration""}"
415,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2_2724"",""title"":""Einbúi"",""__label"":""place-of-narration""}"
891,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1167"",""title"":""Vogadraugurinn"",""__label"":""place-of-narration""}"
3504,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1083"",""title"":""Barnsbrókin"",""__label"":""place-of-narration""}"
3048,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2977"",""title"":""Hrólfur kvænist, fer annað sinn til Nýjalands (Þáttur af Landa-Hrólfi)"",""__label"":""place-of-narration""}"
2031,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5195"",""title"":""Sagnir af Samúel Jónssyni"",""__label"":""place-of-narration""}"
677,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_198"",""title"":""Sifa nátttröll"",""__label"":""place-of-narration""}"
739,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5731"",""title"":""Kjartan í Keflavík"",""__label"":""place-of-narration""}"
2401,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1017546"",""title"":""SÁM 92/3002 EF"",""__label"":""place-of-narration""}"
1180,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5940"",""title"":""Hestur á Hríshálsi"",""__label"":""place-of-narration""}"
1439,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1942"",""title"":""Starkaðsver"",""__label"":""place-of-narration""}"
3835,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4835"",""title"":""Valgerðar þáttur vararlausu"",""__label"":""place-of-narration""}"
1413,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3634"",""title"":""Afdrif Hálfdánar"",""__label"":""place-of-narration""}"
2577,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5193"",""title"":""Hrafnarnir"",""__label"":""place-of-narration""}"
3823,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4821"",""title"":""Kvíanes"",""__label"":""place-of-narration""}"
653,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4149"",""title"":""Gunnólfur Kroppa"",""__label"":""place-of-narration""}"
2814,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4270"",""title"":""Hafnarbræðra þáttur. Sterki-Jón skriftar beyki."",""__label"":""place-of-narration""}"
3694,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2365"",""title"":""Fylgjur Sr. Páls og Runólfs"",""__label"":""place-of-narration""}"
